epoch,trainingMSE,testingMSE
2456,1.8332611354259514,2.262314329192704
2457,1.8332584222272372,2.26232052108411
2458,1.8332557192716659,2.2623267230949176
2459,1.8332530265198863,2.2623329351319366
2460,1.8332503439326924,2.262339157102395
2461,1.833247671471041,2.262345388913985
2462,1.8332450090960428,2.2623516304748295
2463,1.8332423567689513,2.262357881693487
2464,1.833239714451189,2.2623641424789342
2465,1.833237082104309,2.262370412740608
2466,1.8332344596900356,2.2623766923883544
2467,1.8332318471702302,2.262382981332457
2468,1.833229244506905,2.2623892794836276
2469,1.8332266516622278,2.2623955867529846
2470,1.8332240685985073,2.26240190305209
2471,1.8332214952782118,2.2624082282929243
2472,1.8332189316639398,2.2624145623878875
2473,1.8332163777184485,2.2624209052497823
2474,1.8332138334046386,2.262427256791847
2475,1.8332112986855604,2.2624336169277313
2476,1.833208773524396,2.2624399855714716
2477,1.833206257884483,2.262446362637554
2478,1.8332037517293078,2.2624527480408645
2479,1.8332012550224852,2.262459141696663
2480,1.8331987677277826,2.2624655435206544
2481,1.8331962898090997,2.262471953428933
2482,1.8331938212304923,2.2624783713380046
2483,1.8331913619561528,2.2624847971647513
2484,1.8331889119504023,2.262491230826479
2485,1.8331864711777108,2.262497672240891
2486,1.8331840396026895,2.262504121326065
2487,1.8331816171900852,2.2625105780004833
2488,1.8331792039047812,2.262517042183043
2489,1.8331767997118027,2.262523513792998
2490,1.833174404576304,2.2625299927500064
2491,1.833172018463586,2.2625364789741225
2492,1.833169641339078,2.262542972385776
2493,1.8331672731683462,2.262549472905786
2494,1.8331649139170938,2.2625559804553386
2495,1.833162563551157,2.2625624949560246
2496,1.833160222036501,2.2625690163298056
2497,1.8331578893392393,2.262575544499024
2498,1.8331555654255964,2.2625820793863807
2499,1.8331532502619456,2.2625886209149733
2500,1.8331509438147844,2.262595169008281
2501,1.8331486460507398,2.2626017235901186
2502,1.8331463569365796,2.2626082845846964
2503,1.8331440764391902,2.262614851916591
2504,1.8331418045255907,2.2626214255107526
2505,1.8331395411629303,2.262628005292482
2506,1.8331372863184872,2.262634591187441
2507,1.8331350399596662,2.2626411831216915
2508,1.833132802054006,2.2626477810216064
2509,1.8331305725691538,2.2626543848139478
2510,1.8331283514729046,2.2626609944258385
2511,1.8331261387331703,2.2626676097847302
2512,1.8331239343179822,2.2626742308184657
2513,1.8331217381955125,2.262680857455224
2514,1.8331195503340343,2.2626874896235285
2515,1.8331173707019672,2.2626941272522663
2516,1.8331151992678445,2.262700770270674
2517,1.833113036000316,2.2627074186083322
2518,1.8331108808681662,2.262714072195157
2519,1.833108733840293,2.262720730961423
2520,1.8331065948857241,2.2627273948377526
2521,1.833104463973593,2.262734063755089
2522,1.833102341073172,2.2627407376447457
2523,1.8331002261538392,2.2627474164383563
2524,1.8330981191851008,2.2627541000678946
2525,1.8330960201365756,2.262760788465684
2526,1.833093928978005,2.2627674815643397
2527,1.8330918456792473,2.262774179296872
2528,1.8330897702102806,2.262780881596572
2529,1.8330877025411927,2.2627875883971007
2530,1.8330856426421978,2.262794299632424
2531,1.833083590483623,2.262801015236849
2532,1.8330815460359022,2.262807735144988
2533,1.833079509269602,2.2628144592917963
2534,1.8330774801553866,2.2628211876125683
2535,1.8330754586640392,2.2628279200428953
2536,1.8330734447664703,2.262834656518697
2537,1.833071438433684,2.2628413969762033
2538,1.8330694396368081,2.2628481413519945
2539,1.8330674483470837,2.2628548895829335
2540,1.8330654645358582,2.26286164160622
2541,1.833063488174593,2.2628683973593526
2542,1.8330615192348685,2.2628751567801744
2543,1.833059557688358,2.2628819198067887
2544,1.8330576035068602,2.262888686377655
2545,1.8330556566622853,2.262895456431525
2546,1.833053717126638,2.2629022299074615
2547,1.833051784872044,2.2629090067448256
2548,1.8330498598707332,2.2629157868832963
2549,1.8330479420950427,2.2629225702628557
2550,1.8330460315174253,2.26292935682377
2551,1.83304412811043,2.262936146506633
2552,1.833042231846718,2.2629429392523206
2553,1.833040342699056,2.2629497350020213
2554,1.8330384606403176,2.2629565336972184
2555,1.8330365856434774,2.262963335279681
2556,1.8330347176816255,2.2629701396914825
2557,1.8330328567279472,2.2629769468749843
2558,1.8330310027557342,2.262983756772851
2559,1.8330291557383824,2.262990569328037
2560,1.8330273156493888,2.2629973844837727
2561,1.8330254824623629,2.263004202183602
2562,1.8330236561510067,2.2630110223713342
2563,1.8330218366891262,2.26301784499107
2564,1.8330200240506311,2.2630246699872134
2565,1.833018218209533,2.2630314973044348
2566,1.833016419139943,2.2630383268876915
2567,1.8330146268160732,2.263045158682225
2568,1.8330128412122373,2.263051992633561
2569,1.8330110623028453,2.263058828687497
2570,1.83300929006241,2.263065666790101
2571,1.8330075244655413,2.263072506887749
2572,1.833005765486948,2.263079348927067
2573,1.8330040131014382,2.2630861928549586
2574,1.8330022672839166,2.263093038618617
2575,1.8330005280093877,2.263099886165488
2576,1.8329987952529465,2.2631067354433023
2577,1.8329970689897945,2.2631135864000465
2578,1.832995349195221,2.263120438984008
2579,1.8329936358446148,2.263127293143696
2580,1.83299192891346,2.26313414882793
2581,1.8329902283773325,2.263141005985771
2582,1.832988534211914,2.263147864566546
2583,1.8329868463929653,2.2631547245198544
2584,1.8329851648963513,2.263161585795551
2585,1.8329834896980255,2.2631684483437575
2586,1.8329818207740372,2.263175312114857
2587,1.8329801581005303,2.2631821770594844
2588,1.8329785016537392,2.263189043128526
2589,1.8329768514099876,2.2631959102731516
2590,1.8329752073456933,2.26320277844477
2591,1.8329735694373706,2.2632096475950325
2592,1.8329719376616171,2.2632165176758705
2593,1.8329703119951222,2.263223388639444
2594,1.832968692414669,2.2632302604381835
2595,1.8329670788971322,2.263237133024757
2596,1.832965471419469,2.263244006352091
2597,1.8329638699587303,2.2632508803733495
2598,1.8329622744920562,2.2632577550419577
2599,1.8329606849966746,2.2632646303115744
2600,1.8329591014499012,2.263271506136116
2601,1.8329575238291422,2.2632783824697364
2602,1.8329559521118846,2.263285259266835
2603,1.8329543862757107,2.263292136482039
2604,1.83295282629828,2.263299014070238
2605,1.8329512721573544,2.2633058919865396
2606,1.8329497238307613,2.2633127701863254
2607,1.83294818129643,2.263319648625181
2608,1.8329466445323719,2.2633265272589402
2609,1.8329451135166737,2.2633334060436856
2610,1.8329435882275198,2.263340284935699
2611,1.8329420686431699,2.2633471638915483
2612,1.832940554741979,2.2633540428679892
2613,1.832939046502371,2.263360921822036
2614,1.8329375439028612,2.2633678007109204
2615,1.8329360469220475,2.263374679492101
2616,1.8329345555386116,2.2633815581232866
2617,1.8329330697313198,2.2633884365623995
2618,1.8329315894790092,2.263395314767582
2619,1.832930114760613,2.2634021926972236
2620,1.8329286455551352,2.2634090703099123
2621,1.8329271818416688,2.2634159475644866
2622,1.8329257235993828,2.263422824419995
2623,1.8329242708075273,2.2634297008356987
2624,1.8329228234454344,2.263436576771107
2625,1.8329213814925116,2.263443452185918
2626,1.8329199449282518,2.2634503270400845
2627,1.8329185137322226,2.26345720129374
2628,1.832917087884076,2.263464074907266
2629,1.8329156673635327,2.2634709478412485
2630,1.832914252150408,2.2634778200564916
2631,1.8329128422245755,2.2634846915140057
2632,1.832911437566,2.2634915621750227
2633,1.83291003815472,2.2634984320009983
2634,1.8329086439708517,2.2635053009535815
2635,1.832907254994582,2.2635121689946334
2636,1.8329058712061865,2.263519036086254
2637,1.8329044925860083,2.2635259021907124
2638,1.8329031191144642,2.263532767270497
2639,1.8329017507720538,2.2635396312883316
2640,1.8329003875393481,2.2635464942071253
2641,1.8328990293969916,2.2635533559899845
2642,1.8328976763257074,2.2635602166002453
2643,1.832896328306288,2.263567076001411
2644,1.8328949853196062,2.263573934157236
2645,1.8328936473466022,2.263580791031623
2646,1.832892314368295,2.2635876465887312
2647,1.8328909863657754,2.2635945007928813
2648,1.832889663320204,2.2636013536086077
2649,1.832888345212819,2.2636082050006534
2650,1.832887032024922,2.2636150549339344
2651,1.8328857237378955,2.2636219033735765
2652,1.832884420333199,2.2636287502849157
2653,1.8328831217923447,2.263635595633469
2654,1.8328818280969326,2.2636424393849475
2655,1.8328805392286251,2.263649281505264
2656,1.8328792551691626,2.263656121960507
2657,1.8328779759003448,2.263662960716984
2658,1.8328767014040515,2.2636697977411715
2659,1.8328754316622309,2.2636766329997386
2660,1.8328741666568966,2.263683466459564
2661,1.8328729063701321,2.263690298087693
2662,1.8328716507840912,2.2636971278513713
2663,1.8328703998809996,2.2637039557180247
2664,1.832869153643142,2.263710781655273
2665,1.8328679120528888,2.263717605630896
2666,1.8328666750926605,2.2637244276129187
2667,1.8328654427449467,2.263731247569481
2668,1.8328642149923147,2.263738065468947
2669,1.8328629918173964,2.2637448812798517
2670,1.8328617732028862,2.263751694970904
2671,1.832860559131543,2.2637585065110124
2672,1.8328593495861978,2.263765315869246
2673,1.8328581445497498,2.26377212301488
2674,1.8328569440051539,2.2637789279173317
2675,1.8328557479354388,2.263785730546212
2676,1.832854556323698,2.2637925308713385
2677,1.8328533691530835,2.2637993288626586
2678,1.832852186406823,2.2638061244903187
2679,1.8328510080681968,2.263812917724629
2680,1.8328498341205575,2.2638197085360976
2681,1.8328486645473194,2.263826496895375
2682,1.8328474993319614,2.2638332827733074
2683,1.832846338458025,2.2638400661408893
2684,1.8328451819091143,2.2638468469693147
2685,1.832844029668895,2.2638536252299293
2686,1.8328428817210993,2.2638604008942598
2687,1.8328417380495206,2.2638671739339786
2688,1.8328405986380136,2.26387394432095
2689,1.832839463470498,2.2638807120272015
2690,1.8328383325309476,2.2638874770249218
2691,1.83283720580341,2.263894239286462
2692,1.8328360832719799,2.263900998784341
2693,1.8328349649208262,2.2639077554912497
2694,1.8328338507341684,2.263914509380048
2695,1.8328327406962948,2.2639212604237167
2696,1.8328316347915465,2.2639280085954647
2697,1.832830533004328,2.2639347538686017
2698,1.8328294353191126,2.2639414962166478
2699,1.8328283417204128,2.263948235613243
2700,1.8328272521928215,2.2639549720322116
2701,1.8328261667209742,2.263961705447515
2702,1.8328250852895775,2.2639684358333074
2703,1.8328240078833893,2.263975163163857
2704,1.8328229344872313,2.263981887413633
2705,1.8328218650859784,2.263988608557224
2706,1.832820799664566,2.2639953265693813
2707,1.8328197382079896,2.2640020414250372
2708,1.8328186807012972,2.26400875309925
2709,1.8328176271295973,2.2640154615672423
2710,1.8328165774780536,2.2640221668043785
2711,1.8328155317318942,2.2640288687861836
2712,1.8328144898763874,2.2640355674883446
2713,1.832813451896879,2.2640422628866888
2714,1.8328124177787528,2.2640489549571776
2715,1.832811387507459,2.264055643675952
2716,1.8328103610684994,2.2640623290192683
2717,1.8328093384474344,2.2640690109635697
2718,1.8328083196298768,2.2640756894854204
2719,1.832807304601496,2.2640823645615282
2720,1.8328062933480145,2.264089036168752
2721,1.8328052858552144,2.264095704284117
2722,1.8328042821089257,2.2641023688847706
2723,1.8328032820950326,2.2641090299479956
2724,1.832802285799483,2.2641156874512474
2725,1.832801293208273,2.264122341372107
2726,1.8328003043074426,2.264128991688293
2727,1.8327993190831062,2.2641356383776774
2728,1.8327983375214105,2.2641422814182715
2729,1.8327973596085658,2.2641489207882133
2730,1.8327963853308342,2.2641555564657962
2731,1.8327954146745336,2.2641621884294536
2732,1.8327944476260227,2.2641688166577354
2733,1.8327934841717266,2.2641754411293546
2734,1.8327925242981133,2.2641820618231603
2735,1.832791567991703,2.2641886787181114
2736,1.8327906152390752,2.2641952917933357
2737,1.8327896660268477,2.2642019010280725
2738,1.8327887203417033,2.2642085064017086
2739,1.8327877781703688,2.2642151078937713
2740,1.8327868394996187,2.264221705483901
2741,1.832785904316284,2.2642282991518896
2742,1.8327849726072476,2.2642348888776387
2743,1.8327840443594294,2.264241474641223
2744,1.8327831195598159,2.2642480564227987
2745,1.8327821981954366,2.2642546342026963
2746,1.8327812802533663,2.2642612079613444
2747,1.8327803657207344,2.264267777679314
2748,1.8327794545847191,2.264274343337315
2749,1.8327785468325464,2.26428090491616
2750,1.8327776424514926,2.264287462396816
2751,1.832776741428877,2.2642940157603757
2752,1.8327758437520794,2.264300564988028
2753,1.8327749494085137,2.2643071100611207
2754,1.8327740583856487,2.2643136509611126
2755,1.832773170671011,2.2643201876695995
2756,1.8327722862521456,2.2643267201682806
2757,1.8327714051166815,2.2643332484389984
2758,1.8327705272522679,2.264339772463709
2759,1.8327696526466164,2.264346292224496
2760,1.832768781287479,2.2643528077035597
2761,1.8327679131626533,2.264359318883222
2762,1.832767048259987,2.264365825745933
2763,1.8327661865673708,2.264372328274273
2764,1.832765328072746,2.26437882645092
2765,1.8327644727641004,2.2643853202586697
2766,1.8327636206294589,2.2643918096804514
2767,1.8327627716569013,2.2643982946993186
2768,1.8327619258345498,2.2644047752984395
2769,1.8327610831505707,2.2644112514610772
2770,1.8327602435931785,2.2644177231706357
2771,1.8327594071506303,2.2644241904106175
2772,1.8327585738112284,2.2644306531646814
2773,1.8327577435633184,2.2644371114165387
2774,1.832756916395292,2.2644435651500703
2775,1.8327560922955892,2.2644500143492334
2776,1.8327552712526827,2.264456458998125
2777,1.8327544532551012,2.264462899080949
2778,1.8327536382914094,2.2644693345820035
2779,1.8327528263502242,2.2644757654857215
2780,1.8327520174201921,2.2644821917766422
2781,1.8327512114900213,2.264488613439412
2782,1.8327504085484436,2.264495030458801
2783,1.8327496085842439,2.2645014428196504
2784,1.8327488115862545,2.26450785050697
2785,1.832748017543339,2.2645142535058276
2786,1.8327472264444111,2.264520651801433
2787,1.8327464382784242,2.264527045379085
2788,1.8327456530343782,2.2645334342241963
2789,1.832744870701308,2.264539818322285
2790,1.83274409126829,2.26454619765899
2791,1.83274331472445,2.2645525722200226
2792,1.8327425410589495,2.2645589419912375
2793,1.832741770260991,2.264565306958588
2794,1.8327410023198243,2.2645716671081026
2795,1.8327402372247306,2.26457802242595
2796,1.8327394749650399,2.264584372898384
2797,1.8327387155301185,2.2645907185117666
2798,1.8327379589093746,2.264597059252553
2799,1.8327372050922572,2.2646033951073234
2800,1.8327364540682507,2.2646097260627327
2801,1.8327357058268932,2.2646160521055654
2802,1.8327349603577436,2.2646223732226725
2803,1.8327342176504156,2.2646286894010568
2804,1.8327334776945559,2.2646350006277656
2805,1.8327327404798504,2.2646413068899807
2806,1.8327320059960264,2.2646476081749594
2807,1.8327312742328472,2.2646539044700855
2808,1.8327305451801206,2.264660195762836
2809,1.8327298188276893,2.264666482040757
2810,1.8327290951654305,2.264672763291525
2811,1.8327283741832723,2.264679039502894
2812,1.8327276558711658,2.264685310662732
2813,1.8327269402191142,2.2646915767589797
2814,1.8327262272171492,2.2646978377796882
2815,1.832725516855345,2.2647040937130067
2816,1.8327248091238082,2.2647103445471797
2817,1.8327241040126931,2.264716590270525
2818,1.83272340151218,2.2647228308714875
2819,1.8327227016124965,2.264729066338579
2820,1.8327220043039005,2.2647352966604086
2821,1.8327213095766854,2.264741521825695
2822,1.8327206174211934,2.264747741823229
2823,1.8327199278277873,2.2647539566419126
2824,1.8327192407868844,2.2647601662707144
2825,1.8327185562889163,2.2647663706987142
2826,1.8327178743243704,2.2647725699150665
2827,1.832717194883762,2.264778763909041
2828,1.8327165179576426,2.264784952669976
2829,1.8327158435366004,2.2647911361873034
2830,1.8327151716112606,2.2647973144505444
2831,1.832714502172285,2.2648034874493037
2832,1.8327138352103616,2.2648096551732877
2833,1.8327131707162252,2.2648158176122797
2834,1.8327125086806437,2.2648219747561638
2835,1.8327118490944165,2.264828126594876
2836,1.8327111919483754,2.264834273118482
2837,1.832710537233396,2.264840414317108
2838,1.8327098849403793,2.264846550180969
2839,1.8327092350602676,2.264852680700382
2840,1.8327085875840328,2.264858805865724
2841,1.832707942502685,2.264864925667467
2842,1.8327072998072669,2.264871040096168
2843,1.8327066594888515,2.264877149142476
2844,1.8327060215385562,2.264883252797105
2845,1.8327053859475149,2.264889351050869
2846,1.8327047527069154,2.264895443894655
2847,1.832704121807961,2.2649015313194196
2848,1.8327034932419,2.264907613316242
2849,1.8327028670000103,2.264913689876241
2850,1.8327022430736004,2.2649197609906353
2851,1.8327016214540177,2.264925826650716
2852,1.8327010021326318,2.2649318868478714
2853,1.83270038510086,2.2649379415735402
2854,1.832699770350139,2.264943990819274
2855,1.8326991578719463,2.2649500345766747
2856,1.8326985476577853,2.264956072837447
2857,1.8326979396991956,2.2649621055933533
2858,1.8326973339877495,2.264968132836245
2859,1.8326967305150503,2.2649741545580526
2860,1.8326961292727315,2.2649801707507784
2861,1.8326955302524568,2.264986181406498
2862,1.832694933445927,2.264992186517383
2863,1.8326943388448704,2.2649981860756454
2864,1.8326937464410515,2.265004180073622
2865,1.8326931562262572,2.265010168503679
2866,1.832692568192316,2.2650161513582865
2867,1.8326919823310752,2.26502212862997
2868,1.8326913986344269,2.2650281003113486
2869,1.8326908170942817,2.2650340663950943
2870,1.8326902377025867,2.2650400268739768
2871,1.8326896604513205,2.2650459817408106
2872,1.8326890853324873,2.2650519309885246
2873,1.8326885123381271,2.2650578746100636
2874,1.8326879414603074,2.265063812598493
2875,1.8326873726911255,2.265069744946934
2876,1.83268680602271,2.265075671648581
2877,1.8326862414472138,2.26508159269668
2878,1.8326856789568278,2.265087508084578
2879,1.8326851185437687,2.2650934178056774
2880,1.8326845602002846,2.2650993218534543
2881,1.832684003918644,2.2651052202214528
2882,1.832683449691159,2.265111112903278
2883,1.8326828975101566,2.2651169998926295
2884,1.832682347368007,2.2651228811832524
2885,1.8326817992570987,2.2651287567689655
2886,1.8326812531698498,2.2651346266436527
2887,1.8326807090987132,2.2651404908012833
2888,1.8326801670361614,2.265146349235874
2889,1.832679626974706,2.26515220194151
2890,1.8326790889068814,2.2651580489123697
2891,1.8326785528252505,2.2651638901426585
2892,1.8326780187224008,2.2651697256266825
2893,1.832677486590951,2.2651755553587924
2894,1.832676956423549,2.2651813793334123
2895,1.8326764282128758,2.265187197545036
2896,1.832675901951622,2.265193009988212
2897,1.8326753776325302,2.2651988166575516
2898,1.8326748552483476,2.2652046175477527
2899,1.8326743347918628,2.265210412653552
2900,1.83267381625589,2.2652162019697677
2901,1.832673299633265,2.2652219854912667
2902,1.8326727849168605,2.2652277632129914
2903,1.832672272099559,2.2652335351299415
2904,1.8326717611742909,2.2652393012371825
2905,1.8326712521339972,2.265245061529826
2906,1.8326707449716542,2.2652508160030718
2907,1.8326702396802612,2.2652565646521734
2908,1.8326697362528457,2.265262307472418
2909,1.8326692346824545,2.2652680444591966
2910,1.8326687349621769,2.265273775607945
2911,1.8326682370851113,2.2652795009141355
2912,1.8326677410443917,2.2652852203733405
2913,1.8326672468331755,2.2652909339811598
2914,1.832666754444642,2.2652966417332694
2915,1.8326662638720053,2.265302343625405
2916,1.8326657751084992,2.2653080396533447
2917,1.8326652881473773,2.2653137298129447
2918,1.832664802981933,2.265319414100112
2919,1.8326643196054744,2.265325092510821
2920,1.832663838011337,2.2653307650410794
2921,1.8326633581928824,2.265336431686971
2922,1.8326628801434972,2.265342092444637
2923,1.8326624038565906,2.2653477473102734
2924,1.8326619293256046,2.2653533962801418
2925,1.832661456543994,2.265359039350535
2926,1.8326609855052438,2.265364676517819
2927,1.8326605162028717,2.2653703077784137
2928,1.8326600486304068,2.265375933128805
2929,1.8326595827814054,2.265381552565518
2930,1.8326591186494576,2.2653871660851377
2931,1.8326586562281673,2.265392773684313
2932,1.832658195511167,2.2653983753597164
2933,1.8326577364921108,2.2654039711081215
2934,1.8326572791646787,2.2654095609263263
2935,1.8326568235225797,2.265415144811183
2936,1.8326563695595348,2.2654207227596137
2937,1.8326559172692922,2.2654262947685635
2938,1.8326554666456356,2.265431860835066
2939,1.8326550176823584,2.2654374209561854
2940,1.8326545703732775,2.2654429751290355
2941,1.832654124712242,2.265448523350804
2942,1.8326536806931217,2.265454065618713
2943,1.8326532383098066,2.265459601930027
2944,1.8326527975562052,2.265465132282093
2945,1.8326523584262628,2.2654706566722873
2946,1.8326519209139318,2.265476175098022
2947,1.8326514850131943,2.2654816875568042
2948,1.8326510507180662,2.265487194046149
2949,1.83265061802256,2.2654926945636378
2950,1.8326501869207388,2.2654981891069093
2951,1.8326497574066665,2.2655036776736535
2952,1.8326493294744435,2.2655091602615705
2953,1.832648903118185,2.265514636868463
2954,1.8326484783320307,2.265520107492161
2955,1.8326480551101452,2.265525572130535
2956,1.8326476334467048,2.2655310307815024
2957,1.832647213335918,2.2655364834430434
2958,1.8326467947720193,2.2655419301131823
2959,1.8326463777492452,2.2655473707899807
2960,1.8326459622618743,2.2655528054715566
2961,1.8326455483041968,2.2655582341560727
2962,1.8326451358705285,2.265563656841741
2963,1.8326447249551996,2.2655690735268155
2964,1.8326443155525725,2.265574484209601
2965,1.8326439076570167,2.26557988888844
2966,1.8326435012629378,2.2655852875617346
2967,1.832643096364756,2.2655906802279238
2968,1.8326426929569073,2.265596066885493
2969,1.8326422910338618,2.2656014475329647
2970,1.8326418905900914,2.2656068221689223
2971,1.8326414916201053,2.2656121907919995
2972,1.8326410941184281,2.265617553400835
2973,1.8326406980796037,2.2656229099941614
2974,1.8326403034981946,2.2656282605707156
2975,1.8326399103687905,2.2656336051293047
2976,1.8326395186859954,2.265638943668764
2977,1.832639128444438,2.265644276187991
2978,1.8326387396387613,2.26564960268589
2979,1.8326383522636323,2.2656549231614522
2980,1.8326379663137413,2.265660237613685
2981,1.8326375817837897,2.26566554604164
2982,1.8326371986685095,2.2656708484444037
2983,1.8326368169626424,2.26567614482115
2984,1.8326364366609582,2.2656814351710253
2985,1.8326360577582415,2.265686719493272
2986,1.832635680249298,2.265691997787147
2987,1.8326353041289505,2.2656972700519735
2988,1.8326349293920476,2.2657025362870677
2989,1.8326345560334492,2.265707796491848
2990,1.832634184048043,2.2657130506657217
2991,1.8326338134307245,2.2657182988081717
2992,1.8326334441764203,2.265723540918682
2993,1.8326330762800738,2.2657287769968226
2994,1.832632709736636,2.265734007042187
2995,1.8326323445410917,2.2657392310543893
2996,1.8326319806884366,2.2657444490331002
2997,1.8326316181736872,2.265749660978014
2998,1.8326312569918783,2.265754866888894
2999,1.8326308971380614,2.2657600667655164
3000,1.8326305386073154,2.265765260607698
3001,1.8326301813947214,2.2657704484153114
3002,1.8326298254953972,2.2657756301882417
3003,1.8326294709044648,2.2657808059264304
3004,1.8326291176170744,2.2657859756298504
3005,1.8326287656283828,2.265791139298515
3006,1.8326284149335748,2.2657962969324705
3007,1.8326280655278602,2.2658014485317968
3008,1.8326277174064463,2.2658065940966288
3009,1.8326273705645715,2.26581173362711
3010,1.8326270249974905,2.2658168671234473
3011,1.8326266807004796,2.265821994585864
3012,1.8326263376688183,2.26582711601464
3013,1.832625995897826,2.265832231410062
3014,1.8326256553828184,2.2658373407724772
3015,1.832625316119144,2.2658424441022635
3016,1.8326249781021577,2.2658475413998294
3017,1.8326246413272427,2.265852632665616
3018,1.8326243057897869,2.2658577179001065
3019,1.832623971485207,2.2658627971038023
3020,1.8326236384089323,2.2658678702772717
3021,1.832623306556408,2.2658729374210895
3022,1.832622975923099,2.265877998535872
3023,1.832622646504482,2.265883053622274
3024,1.832622318296057,2.265888102680981
3025,1.8326219912933381,2.2658931457127
3026,1.832621665491858,2.265898182718197
3027,1.8326213408871632,2.265903213698257
3028,1.8326210174748183,2.265908238653688
3029,1.8326206952504036,2.265913257585366
3030,1.832620374209517,2.265918270494139
3031,1.8326200543477744,2.265923277380947
3032,1.832619735660805,2.2659282782467307
3033,1.832619418144256,2.2659332730924833
3034,1.8326191017937963,2.2659382619191994
3035,1.832618786605094,2.26594324472794
3036,1.8326184725738541,2.265948221519764
3037,1.8326181596957898,2.2659531922958025
3038,1.8326178479666233,2.265958157057176
3039,1.8326175373821,2.2659631158050577
3040,1.83261722793798,2.2659680685406527
3041,1.8326169196300435,2.2659730152652005
3042,1.8326166124540784,2.2659779559799387
3043,1.8326163064058911,2.2659828906861894
3044,1.8326160014813093,2.2659878193852574
3045,1.8326156976761645,2.2659927420785007
3046,1.8326153949863204,2.2659976587673034
3047,1.8326150934076384,2.266002569453087
3048,1.8326147929360113,2.2660074741372815
3049,1.8326144935673365,2.266012372821353
3050,1.8326141952975312,2.2660172655068203
3051,1.8326138981225266,2.266022152195205
3052,1.8326136020382662,2.2660270328880716
3053,1.8326133070407173,2.266031907586985
3054,1.8326130131258513,2.266036776293596
3055,1.832612720289666,2.2660416390095226
3056,1.832612428528167,2.2660464957364432
3057,1.8326121378373734,2.2660513464760803
3058,1.8326118482133253,2.2660561912301356
3059,1.8326115596520742,2.2660610300003827
3060,1.832611272149684,2.2660658627885932
3061,1.83261098570224,2.266070689596595
3062,1.8326107003058367,2.2660755104262047
3063,1.8326104159565832,2.266080325279309
3064,1.8326101326506044,2.2660851341578025
3065,1.8326098503840418,2.2660899370635814
3066,1.8326095691530486,2.2660947339986217
3067,1.8326092889537937,2.2660995249648908
3068,1.8326090097824597,2.26610430996437
3069,1.8326087316352446,2.266109088999096
3070,1.8326084545083583,2.2661138620711223
3071,1.8326081783980277,2.266118629182525
3072,1.8326079033004883,2.2661233903354203
3073,1.832607629212,2.266128145531918
3074,1.83260735612883,2.266132894774188
3075,1.8326070840472524,2.2661376380644027
3076,1.8326068129635709,2.266142375404765
3077,1.8326065428740903,2.2661471067975074
3078,1.8326062737751379,2.2661518322448964
3079,1.8326060056630469,2.266156551749201
3080,1.8326057385341663,2.26616126531273
3081,1.8326054723848646,2.2661659729377996
3082,1.8326052072115235,2.2661706746267827
3083,1.8326049430105258,2.26617537038205
3084,1.8326046797782796,2.2661800602059943
3085,1.8326044175112053,2.266184744101054
3086,1.8326041562057303,2.2661894220696652
3087,1.8326038958583044,2.2661940941143084
3088,1.8326036364653817,2.2661987602374802
3089,1.8326033780234394,2.2662034204416956
3090,1.8326031205289581,2.266208074729504
3091,1.8326028639784382,2.266212723103466
3092,1.8326026083683875,2.2662173655661766
3093,1.8326023536953309,2.2662220021202315
3094,1.8326020999558068,2.266226632768276
3095,1.8326018471463636,2.2662312575129695
3096,1.8326015952635675,2.2662358763569954
3097,1.832601344303989,2.266240489303039
3098,1.832601094264224,2.2662450963538174
3099,1.832600845140867,2.2662496975121025
3100,1.8326005969305348,2.2662542927806317
3101,1.8326003496298526,2.2662588821622185
3102,1.8326001032354602,2.2662634656596707
3103,1.832599857744009,2.2662680432758022
3104,1.832599613152167,2.266272615013471
3105,1.832599369456606,2.266277180875561
3106,1.8325991266540138,2.2662817408649585
3107,1.8325988847410979,2.266286294984584
3108,1.832598643714571,2.2662908432373707
3109,1.8325984035711524,2.266295385626275
3110,1.8325981643075884,2.2662999221542814
3111,1.832597925920627,2.266304452824365
3112,1.8325976884070279,2.266308977639577
3113,1.832597451763569,2.2663134966029395
3114,1.8325972159870343,2.266318009717503
3115,1.8325969810742246,2.2663225169863495
3116,1.83259674702195,2.266327018412594
3117,1.8325965138270335,2.2663315139993316
3118,1.8325962814863088,2.2663360037497133
3119,1.8325960499966205,2.2663404876668958
3120,1.8325958193548324,2.2663449657540307
3121,1.8325955895578072,2.2663494380143434
3122,1.8325953606024312,2.2663539044510403
3123,1.8325951324855914,2.266358365067341
3124,1.8325949052042017,2.266362819866518
3125,1.8325946787551712,2.2663672688518126
3126,1.8325944531354268,2.266371712026547
3127,1.8325942283419123,2.266376149394
3128,1.8325940043715758,2.266380580957502
3129,1.8325937812213786,2.2663850067204168
3130,1.832593558888296,2.266389426686078
3131,1.8325933373693102,2.2663938408578876
3132,1.832593116661419,2.2663982492392307
3133,1.832592896761631,2.2664026518335243
3134,1.8325926776669568,2.266407048644202
3135,1.832592459374433,2.266411439674715
3136,1.8325922418810994,2.2664158249285338
3137,1.8325920251840002,2.26642020440913
3138,1.8325918092802091,2.266424578120024
3139,1.8325915941667894,2.2664289460647145
3140,1.8325913798408275,2.266433308246754
3141,1.8325911662994234,2.2664376646696867
3142,1.8325909535396774,2.266442015337078
