epoch,Linear,Logistic (β=0.2),Tanh (β=0.3)
41,172.57685923721994,214.72864510483984,64.9425356510636
42,168.23820993840883,211.29508631073605,63.844554320852865
43,164.1948402387111,208.02321854479774,62.78136773822458
44,160.43192795643668,204.88202288649956,61.76726553026324
45,156.92857588441066,201.8769246179514,60.77842181066119
46,153.6690669626241,199.00247257871592,59.83185252397031
47,150.63351089148483,196.24913846658734,58.905309496719376
48,147.8270251832496,193.59243727932716,58.01510872913802
49,145.18190396121943,191.03229247058184,57.140907163592324
50,142.73002164579043,188.58020791854764,56.29812614891099
51,140.44017110964754,186.2084833647341,55.46570085512122
52,138.30166905230772,183.9146805222274,54.66237766646275
53,136.30783461839795,181.70559816918822,53.882409902899255
54,134.43228594216936,179.56525440896021,53.121622151676185
55,132.69321635565908,177.5078392466829,52.381268132694636
56,131.05780363571995,175.50501156863547,51.66019598087767
57,129.52070134948235,173.5725649196454,50.954800879861146
58,128.09186372356976,171.69279779918756,50.26526894166294
59,126.74808088217,169.87332073084326,49.59361885063529
60,125.48280763354582,168.10740781361307,48.941704565867816
61,124.2932490600215,166.38911436697725,48.30364451125494
62,123.16201921417039,164.71781471375556,47.67150928577511
63,122.09406748316997,163.0941959967377,47.0563610683725
64,121.08996103951655,161.51287646954117,46.456918085551834
65,120.13389079404683,159.97448310640448,45.85860251597983
66,119.23997662780286,158.4799479972468,45.278786333360365
67,118.38950682719631,157.01994072046435,44.712426021159324
68,117.59626758863614,155.59554316646432,44.15330022010159
69,116.84017795764463,154.20556036994307,43.608152491929424
70,116.10746102192161,152.84855964372187,43.0709435922172
71,115.42153529851234,151.52366976857107,42.546144648568436
72,114.76532692044468,150.2298143039302,42.02962917332302
73,114.14427543619288,148.96652060626397,41.52343706464823
74,113.54863375662671,147.73288452089764,41.026791261899234
75,112.98330698209415,146.52659891025547,40.53949663860941
76,112.44469105210376,145.3460657009308,40.061770874196824
77,111.93238890567612,144.19140451109374,39.593633392443756
78,111.43863555989245,143.06293171355256,39.12935127316787
79,110.96514381636486,141.95565833352336,38.67196648519746
80,110.5089347725381,140.87077540889302,38.2233281685611
81,110.06997318363119,139.80967522952864,37.78335639552663
82,109.64563147155174,138.77007340096648,37.35091555175102
83,109.23685432275718,137.75026020591304,36.92747828910272
84,108.8425996298587,136.75033020096802,36.509607021891995
85,108.46002593094057,135.76963826724278,36.09694526290118
86,108.08915936559745,134.80645354227607,35.69124648604473
87,107.7303651734877,133.8625846880091,35.29310188308635
88,107.38736435083328,132.9354041475071,34.90147805173763
89,107.05285180001385,132.02449968670336,34.5137406797086
90,106.7294264815379,131.1321698743899,34.132884691080456
91,106.41590271402075,130.2547475275768,33.757976959249994
92,106.10469013462499,129.39239252308042,33.38989229920268
93,105.80320495401487,128.5458225363,33.03046910107914
94,105.50949011504672,127.71287381301678,32.6752735568763
95,105.22663589006618,126.89374709224009,32.32396899706436
96,104.94863826829723,126.0885060718197,31.980197271669937
97,104.67577715063946,125.2964987923665,31.640226724603995
98,104.41257743864453,124.51753560026782,31.301245714761325
99,104.15046529443974,123.74984056098388,30.964340005186703
100,103.89572574391241,122.99496276825565,30.63778011377043
101,103.64768143449403,122.25274568284158,30.315342543648804
102,103.40491366661452,121.52179055621052,29.999035245375232
103,103.16802235209623,120.8020606140169,29.686612816220244
104,102.93442130287792,120.09291492194458,29.379863813696662
105,102.70806758553647,119.39419956842502,29.07577625448224
106,102.48202201143779,118.70510164668102,28.775639252757394
107,102.26085307279064,118.02663710594321,28.48087017477729
108,102.04391874919524,117.35733640452007,28.188674934431294
109,101.82778576457949,116.69870126012982,27.902326782428084
110,101.61607153171227,116.0480223895863,27.6199139205638
111,101.40883379153475,115.40648225166935,27.342058764180784
112,101.20289492761955,114.77263000103638,27.067412506504347
113,101.00081724629456,114.1481035575069,26.796079399314692
114,100.80345409840687,113.5323120532165,26.530855189509282
115,100.6076766679621,112.9240709904275,26.26485513757601
116,100.41452713852827,112.32376612662378,26.003575983455214
117,100.22413860173205,111.73127157444688,25.746370247486656
118,100.03655645373074,111.14674644890725,25.493035067941744
119,99.85031926141356,110.5683831087697,25.243435054556777
120,99.6680947765747,109.99753775364083,24.99725034136514
121,99.48740046768266,109.4342227154984,24.754253221848362
122,99.30835181410326,108.87767408673389,24.515135466987978
123,99.13211206279155,108.32821716080694,24.27983099842027
124,98.95695159902894,107.78490405415822,24.044164357462456
125,98.78387991965158,107.24863381531954,23.8140278528801
126,98.61390371875746,106.71817089791591,23.585830560658895
127,98.44536087677821,106.19377011457097,23.36187737050148
128,98.2787750894237,105.67506906548779,23.139974759960673
129,98.11517352952856,105.16235152144525,22.92069755603323
130,97.95388553771713,104.65536391356845,22.704755052260143
131,97.79377044273792,104.15369833665709,22.491437182894106
132,97.63569818967588,103.65799845236714,22.282585370739472
133,97.47810800023636,103.16781084940213,22.07578425459214
134,97.3225330150717,102.68246815007755,21.868582610282836
135,97.16870374204453,102.20196986206074,21.6671056421797
136,97.0167810528106,101.72701081572711,21.468518017214798
137,96.86692787096418,101.25697644039893,21.273508227175835
138,96.71842714530423,100.79189553944832,21.076218847132274
139,96.57131132817726,100.33173628813769,20.883194715119206
140,96.42610731595309,99.87646609865011,20.691524303075678
141,96.28181925940935,99.42536787608387,20.50312835601118
142,96.13963591674498,98.9786543329236,20.31769194466355
143,95.99858872504555,98.53621557241983,20.13534350428834
144,95.85980892614313,98.09790626331842,19.95483739404236
145,95.7224391238262,97.66420667807428,19.77564061528647
146,95.58716063628138,97.23455140930209,19.59982640460337
147,95.4529890788932,96.80888811925081,19.42656189169179
148,95.31889291061614,96.38711279271813,19.25523884416425
149,95.18542316639609,95.96899894495532,19.08535979787617
150,95.05467357448617,95.55479426487219,18.915867441693468
151,94.92511154629211,95.1446445404325,18.74993462119676
152,94.79618530405102,94.73819932333049,18.587141142025892
153,94.669086163619,94.33538381278026,18.42360617007239
154,94.54329047031013,93.9360512870322,18.26468523988499
155,94.41936586710767,93.54023290202811,18.105045445447825
156,94.29621181732541,93.14808995342489,17.94823738135133
157,94.17409246484148,92.75920145778362,17.793703709472105
158,94.05396039950453,92.37386617764662,17.640943082051383
159,93.93431933052139,91.99164137339532,17.49014424016662
160,93.81607344846792,91.61254231626747,17.341120486218205
161,93.69921134681019,91.23658246927336,17.194319660571654
162,93.58342915655153,90.86390290435227,17.04946801047113
163,93.46880310276931,90.49435581463943,16.90449674896451
164,93.35617254919886,90.12770411619613,16.76222905100209
165,93.24366705098053,89.76398899294252,16.621738748059087
166,93.13244593225508,89.40306982080115,16.483021005091462
167,93.02136708139874,89.04521108460133,16.34639731215883
168,92.9123616786529,88.69013943551377,16.20991738094695
169,92.8035790651813,88.33810790260384,16.07636607576275
170,92.6968669711268,87.98850686852136,15.94348600733328
171,92.59038230399742,87.64146833169728,15.813067884074316
172,92.48503423100945,87.29725280299537,15.683951743704455
173,92.38080692220008,86.95601410004376,15.554418015953393
174,92.2781558844063,86.61698963339391,15.42734198283946
175,92.17600293572993,86.2804394684762,15.30181163153151
176,92.07514171988032,85.94658627900587,15.17805496059211
177,91.9753168863613,85.61502837944464,15.055931609713218
178,91.87618781544927,85.28601405239475,14.934533698655846
179,91.77742586488543,84.959372302013,14.815594842882726
180,91.68053067359335,84.63495148154927,14.69660350838552
181,91.5847104127391,84.31291104204037,14.579475491051989
182,91.48971171180918,83.99322716098786,14.463730607401855
183,91.39628615549896,83.6758752617218,14.349247382418719
184,91.30337227602475,83.3608429758626,14.235481928844154
185,91.21091469517458,83.04788205358639,14.123774398522949
186,91.1194416429777,82.73685449672884,14.012743777934816
187,91.02913533350615,82.42822521675008,13.903024129439634
188,90.93902263002973,82.12165685164186,13.79461070948382
189,90.8492747543301,81.81743962964926,13.687845323358124
190,90.76135074920441,81.51504353275156,13.581613009132976
191,90.6734792679609,81.21461615279624,13.47708577689759
192,90.58750865419589,80.91659091707204,13.37394804789687
193,90.50244028907211,80.62024264883374,13.270289088176241
194,90.41728867287294,80.32604206648945,13.168841409649326
195,90.33403155059288,80.03373304630269,13.067912329320693
196,90.25006718132434,79.74338321034179,12.968348380739217
197,90.16812410921979,79.45460683365332,12.871023120195902
198,90.08709474639612,79.16779347059193,12.773356479821258
199,90.00697124120332,78.88276131031242,12.677040476345315
200,89.92696531119127,78.59954717208294,12.582258960551618
201,89.84836155277766,78.31818010864718,12.48693830087316
202,89.76980392743101,78.03874854492368,12.394541828937134
203,89.69223665723199,77.76107892023848,12.3015826878065
204,89.61549290918394,77.48498759151782,12.210029433306959
205,89.53861742774957,77.2106454237532,12.119495707279365
206,89.46392785296071,76.93824671330155,12.030356063381126
207,89.3894049545175,76.66738380136208,11.941674990079216
208,89.31515888355918,76.39791356174182,11.854114965984554
209,89.242801668674,76.1302499844824,11.767802954756593
210,89.16952826655718,75.8639735655516,11.68175342141541
211,89.09748853623653,75.59945541895193,11.597797854226203
212,89.02641448818989,75.33656956654552,11.514507830364906
213,88.95616359966075,75.07531903079264,11.430160926681866
214,88.88733300090304,74.81554097741046,11.348090889874438
215,88.8183854119552,74.5572343728732,11.267384687056653
216,88.75002025165877,74.3003971026998,11.186043635933709
217,88.68205424617376,74.04513954773212,11.105912127420563
218,88.61518845136084,73.79131821078849,11.027404976043183
219,88.54948802416641,73.5389270825792,10.948720526756558
220,88.48403317826057,73.28815982714524,10.87131014829384
221,88.41918184348019,73.03875149664665,10.794886861471246
222,88.35460442969074,72.79064418960607,10.719162205330012
223,88.29047537673226,72.5438671582784,10.644359644166043
224,88.22701330289892,72.29848293674246,10.569626197458431
225,88.16436837744241,72.05451882496217,10.496135740190635
226,88.10348732025058,71.81195432549352,10.423815350557929
227,88.04233693220019,71.57074633575276,10.351406528979405
228,87.98131738526995,71.33090413632297,10.280190015184946
229,87.92189816828167,71.09233438235015,10.210026933556977
230,87.86283556091423,70.8551492046423,10.139982412212342
231,87.8044902500164,70.61910379821883,10.070010970037673
232,87.7459391785902,70.38445413584249,10.001903652110043
233,87.68787620524925,70.15107296067039,9.933444309663953
234,87.63041258274662,69.91898027371481,9.866479733791447
235,87.5739170803296,69.68806136414649,9.799793260914134
236,87.5182373048751,69.4584903751052,9.734121481073561
237,87.46211952428608,69.23002918228956,9.668545364685277
238,87.40669691636954,69.00277836309671,9.604271629131949
239,87.35227638935635,68.77667232327477,9.540081241861381
240,87.2975893878859,68.55182739528428,9.476690654424319
241,87.24408451213174,68.32812510370405,9.413799247617524
242,87.1912325151745,68.105635426398,9.351235528352882
243,87.13807488088514,67.8842199981403,9.289484180667575
244,87.0861742851567,67.66386499117678,9.228567294128988
245,87.03479627518666,67.44477076831436,9.16798236736266
246,86.98370156011144,67.22666728215499,9.108307409766452
247,86.93304524484445,67.00975471285987,9.048961342573039
248,86.88314595732413,66.79396094457586,8.990246794636077
249,86.8334673218741,66.57927478546506,8.932030638001196
250,86.78455682390036,66.36576965663936,8.874462643315214
251,86.73583822175986,66.15329421122651,8.817431387829433
252,86.68812069423062,65.9418170399142,8.760933725714075
253,86.64045748563706,65.7313956507359,8.705027175758266
254,86.59371335912078,65.52200404162892,8.649757930439794
255,86.54725174641894,65.3137472132132,8.594636688284343
256,86.50116258766484,65.10639293505537,8.5402446285502
257,86.45588892791054,64.90005654124208,8.486369546322816
258,86.41132423317416,64.69477253433537,8.433093637721942
259,86.36705368702506,64.49055766292302,8.380169351951103
260,86.32295894202548,64.28738821477235,8.327825659524843
261,86.27883530578367,64.08503116056525,8.275941245004182
262,86.2356536999483,63.88371042342026,8.22469670736478
263,86.19187780122277,63.68342718751921,8.173743798551888
264,86.14863222351642,63.484066565176285,8.123509842226838
265,86.10625473024712,63.285618169310865,8.073446400860139
266,86.06468123093293,63.08811856274358,8.023872126467543
267,86.02311681708531,62.89163570534315,7.974929868893897
268,85.98126976205755,62.69602499675976,7.92622075136974
269,85.93991155094821,62.50140025924651,7.8781172236480135
270,85.89967915734567,62.307642626158675,7.8305714866531995
271,85.85996610889285,62.11479514380512,7.783185097719219
272,85.82050516196878,61.92288440558325,7.736381403022
273,85.78128286658925,61.73176057503394,7.690025040809267
274,85.74299090170815,61.54154999925263,7.6440727769653884
275,85.70481316511257,61.35227380779252,7.598236044219154
276,85.66675381174787,61.163839073885924,7.5530972332382476
277,85.62962142124672,60.976270622022966,7.508458878000257
278,85.59197673190101,60.78961433313991,7.464020095530242
279,85.55514474690179,60.603760033081244,7.420163406556056
280,85.51834194265682,60.41872883618722,7.3767883750175836
281,85.48258360896205,60.23458671571551,7.33353451551858
282,85.44636190926498,60.051322370601994,7.290805840717767
283,85.41074655835409,59.868881897956726,7.2486237001902
284,85.37599309205301,59.687313335408575,7.206744142469411
285,85.34187386520982,59.50647181153634,7.165137467483686
286,85.30695053620181,59.326498750745195,7.124047987222963
287,85.27331201002669,59.14733905491503,7.082799410250547
288,85.23927173909215,58.96896682208455,7.042183490314296
289,85.20544900367186,58.79129177673081,7.002065164121836
290,85.17208683585137,58.614459488081984,6.962412801544458
291,85.13973385588984,58.43845903274365,6.922895392276288
292,85.10673143098367,58.26331101408063,6.88378689602052
293,85.07443004433,58.08878821843883,6.8451221014608565
294,85.0427145720643,57.91509977628196,6.806689098833344
295,85.01115498957093,57.74220617473359,6.768712828587023
296,84.9801036545188,57.57001673843188,6.730914233229173
297,84.94977773103035,57.39856502493923,6.693562365661947
298,84.9193057848559,57.22790957474719,6.656560942155986
299,84.88893317474432,57.057947984603764,6.619784843679713
300,84.85824975664458,56.88881872432273,6.583491174313646
301,84.82819141209552,56.72030594939104,6.547523032024769
302,84.79905797525002,56.552617446684664,6.511885749177844
303,84.77065129518317,56.38555738456623,6.4762367483860475
304,84.74160114593575,56.2192689749188,6.441208961886824
305,84.71245348315847,56.05368784961468,6.406280908919755
306,84.68387556367679,55.88888357043698,6.371473269416236
307,84.65555366003548,55.724734426423645,6.337233178773903
308,84.62793312949181,55.56132381910145,6.303404222930866
309,84.60102322641312,55.39851942414493,6.269593512692636
310,84.5740988304094,55.236457885247084,6.236249611410697
311,84.54656698776549,55.07505622870103,6.203220235575464
312,84.51990099647942,54.914310072779465,6.170345668860764
313,84.49371907127657,54.75425509895594,6.137867390670891
314,84.46752292084682,54.594897300919854,6.1057052176007085
315,84.44144762094284,54.436230489070226,6.073665589487754
316,84.41519520650733,54.27821373715327,6.0419846491765785
317,84.38920648988922,54.12084569596332,6.010601451552847
318,84.36370910287008,53.96414773029243,5.979481929688644
319,84.33867255898568,53.80812217504307,5.948644520025451
320,84.31387206381,53.65273188524621,5.918271655228956
321,84.28914373035275,53.4979645932392,5.888205546426432
322,84.26473281179084,53.343771242420594,5.857788073670029
323,84.24087280231103,53.19031961224023,5.827945408309756
324,84.21689863236976,53.0374133956584,5.798110185624756
325,84.19362655330723,52.885183008752335,5.768808038649331
326,84.1699572452819,52.73360248481338,5.739946670744984
327,84.14691953950923,52.582647123692425,5.711142200282766
328,84.12388564999972,52.43231708080087,5.68262370373031
329,84.10102599347657,52.28257052619531,5.654382713536039
330,84.0787244986132,52.13346379071077,5.625893175371014
331,84.05681900334169,51.98491933660227,5.597831585731507
332,84.03453208331923,51.83696344109575,5.570314652279584
333,84.01283933697688,51.689604851834254,5.542838535278128
334,83.99168328370719,51.54290905451851,5.51562886825097
335,83.97020415757143,51.39678581497217,5.488545557779041
336,83.94916200025155,51.251254030784665,5.462044390782203
337,83.92858021259192,51.106290669513854,5.4353462409344475
338,83.9079058023507,50.96190147068804,5.408926395721809
339,83.8875794772919,50.81808146027027,5.382912183319513
340,83.86696184263617,50.674852382473354,5.357113762330473
341,83.84613830386964,50.53217179339183,5.3315512061427475
342,83.8262554847184,50.390075607566644,5.30596616975926
343,83.806184998766,50.2485902635605,5.280661363216493
344,83.78684086731256,50.1076364659465,5.25564593781253
345,83.76758947732904,49.967204979099556,5.230803144793641
346,83.74851014237517,49.82734042679102,5.206197085177907
347,83.7297429398145,49.68809880354929,5.181837033598812
348,83.71140990789233,49.54932532993568,5.1575816252217885
349,83.69344156186686,49.411156794565464,5.1335157190138725
350,83.67523027778444,49.273509715323506,5.10970561863032
351,83.6567447722575,49.13641148255535,5.0861272035812135
352,83.63883247316984,48.999864897070374,5.062682287418608
353,83.6216801570206,48.86379153694045,5.039492593316112
354,83.60440210862599,48.72825661291986,5.016410812527163
355,83.58631432043863,48.59323322196847,4.9935929225992055
356,83.56890758434955,48.45882183286357,4.970886677594033
357,83.5517235205259,48.32485351587196,4.948360728202282
358,83.53469650104114,48.19143464377817,4.926040376871724
359,83.5178612395243,48.05852090150989,4.903906752659959
360,83.50112787043955,47.926119429204725,4.881943748117398
361,83.48461067144581,47.79421485984039,4.860154022585891
362,83.46849008540393,47.66281176118265,4.838719394720129
363,83.45254408060704,47.53194045364792,4.8172045206201375
364,83.43673038869986,47.401597490458904,4.795888407033281
365,83.42040706054023,47.27177585564419,4.7748269270371955
366,83.40400732465902,47.14243012712094,4.753935581454591
367,83.38880450197132,47.01357231831611,4.733171076624125
368,83.37321004724154,46.8851814476926,4.712652558454009
369,83.35813054920057,46.75732876549835,4.692287707755821
370,83.34288792756932,46.63001854182105,4.672157088050424
371,83.3282800512504,46.50311397971336,4.652164292866774
372,83.31308132853353,46.37669044940616,4.632254416771658
373,83.29874237172555,46.25072882219405,4.612435331180781
374,83.28392640761656,46.12526117732582,4.592487646083778
375,83.27019745026588,46.000191930878294,4.573008370617211
376,83.25586877705439,45.87565908618632,4.553794902297042
377,83.24187980928481,45.751567492038696,4.534540223597082
378,83.22716758924844,45.62795471623433,4.51552095630197
379,83.21326239582079,45.504787730736425,4.496636162266387
380,83.19951863052074,45.38211691041231,4.47795426918391
381,83.18616400943297,45.259907754842956,4.459384061170049
382,83.1725505468544,45.13814400599711,4.441000934553531
383,83.15955988968533,45.01681885520533,4.422734559085805
384,83.14559674535461,44.89595930922396,4.404558899297034
385,83.13284509574054,44.77558265416502,4.386589325286967
386,83.12033699430005,44.65563369560307,4.368720064752721
387,83.10781535752724,44.53611324343314,4.351022191910173
388,83.09488137941939,44.41702639412671,4.333464005895192
389,83.08261506857545,44.2984135263854,4.316037580209694
390,83.06968066592854,44.18020286912848,4.298796046480245
391,83.05713393799476,44.06246959675973,4.281710064115209
392,83.04518144469442,43.94516045638154,4.264776852107816
393,83.03270430296958,43.82828167542398,4.24793348682101
394,83.02047248520283,43.71185598979344,4.230982894024193
395,83.00823997948586,43.595842146580544,4.214492888159185
396,82.99694747378793,43.48023476377195,4.198138577592901
397,82.98534223495207,43.36507255454046,4.181915245132574
398,82.97304478676668,43.25032337278145,4.165810689276524
399,82.96203288247258,43.136015880233934,4.149757643559659
400,82.9502967188606,43.02213055908977,4.133486145217638
401,82.93873886479018,42.90865677324316,4.117608918375863
402,82.92724074462615,42.79557974239315,4.101786451230181
403,82.91620172612339,42.682952046599326,4.085931526208106
404,82.90525184245156,42.57071566730029,4.070412635317303
405,82.89434914539596,42.45885955576922,4.0550235110726645
406,82.88344365953084,42.347383274174426,4.0397715903454285
407,82.87290420544774,42.23639487981268,4.0245865065811275
408,82.86262153045836,42.125794993155395,4.009549107489874
409,82.85209013073097,42.01554697918294,3.994640366489095
410,82.84205602826474,41.90570159353471,3.979852942181612
411,82.83166522527453,41.79629225276738,3.9651511103624153
412,82.82148640210156,41.68724783775915,3.9506223320412874
413,82.8118369921979,41.57860787505769,3.9362326569107107
414,82.80208837298717,41.47031773682353,3.921967090300197
415,82.79238274125917,41.362398405799475,3.9077064773543717
416,82.7826484854207,41.2549240288505,3.8936574049242454
417,82.7733275259055,41.14782212873265,3.879656326772181
418,82.76368190081803,41.041072460036325,3.865719112762752
419,82.75428045247098,40.93470993336875,3.852024706141648
420,82.74461480815799,40.82876878878898,3.8381006492998084
421,82.73529828424253,40.72314729513181,3.8245292785583613
422,82.72619328946054,40.6179318755943,3.8107946855459036
423,82.71745655297354,40.51307058209018,3.7974668274262746
424,82.70887112681143,40.40858757641786,3.784240510383193
425,82.7003725358447,40.30451661115165,3.771086545231223
426,82.69144391336339,40.200748712326245,3.757792968007729
427,82.68298302909467,40.09742492709436,3.744809153073598
428,82.67457492249214,39.99448594743351,3.731912651692597
429,82.66557519928028,39.8918475476528,3.719079485567815
430,82.65770117538919,39.78953347429638,3.706324772966578
431,82.6499619724399,39.68764804410654,3.69375231257291
432,82.64237481937958,39.58606987245145,3.681334771198889
433,82.63399893065039,39.484824732079495,3.6688711097693036
434,82.62544988441748,39.383994791528394,3.6565451605956234
435,82.61742929259506,39.28348646129196,3.6441540614061183
436,82.60922860026106,39.18334581227625,3.632104278607634
437,82.60188522833059,39.08357072779927,3.6199331398180767
438,82.59422981111844,38.98415310060356,3.6079241606207963
439,82.58612132536099,38.885105114374014,3.596166296916109
440,82.5781552937269,38.78636136552903,3.584304409586872
441,82.57087493469164,38.687966576658205,3.57258132679301
442,82.56386934246301,38.58991257897965,3.5609308898545335
443,82.55651434679562,38.49217941201805,3.549377593901281
444,82.54950719061162,38.3947986726413,3.537917203715948
445,82.54221649393268,38.29775885476959,3.526541128117324
446,82.53495677711159,38.20106009352175,3.515247598335878
447,82.52757972249408,38.10466667530197,3.5040364650122333
448,82.52096154394876,38.00864166161515,3.492928650324049
449,82.51387893451678,37.91291669343951,3.4819057804978804
450,82.50633039662306,37.81755859870758,3.4710367986969417
451,82.49985960342538,37.72249835484239,3.4600613758601795
452,82.49260139290655,37.627784831852516,3.4493142569532544
453,82.48533014919141,37.53338465022995,3.4386018498692126
454,82.47893667452857,37.43934712751048,3.4279276003547
455,82.47249080529541,37.34560881509322,3.417355143975879
456,82.46611244701386,37.25217352381299,3.4069215302704
457,82.45920629907752,37.159076671741374,3.3965401873159
458,82.45281817000658,37.06630110873484,3.3862511297137856
459,82.44665661335159,36.97381681535921,3.375972384271848
460,82.44032407718858,36.88166399627378,3.365773245750535
461,82.4335477095685,36.78980652418851,3.3556375330661856
462,82.42757603064165,36.69827638908698,3.3456290055775226
463,82.42133256224963,36.60705958615967,3.3357177261181143
464,82.41531156547923,36.51612124597147,3.325861228875579
465,82.4090658668999,36.42552447441649,3.316123837000827
466,82.40347577776811,36.3352254505118,3.306295634245172
467,82.3973106675085,36.24524464053055,3.2965764954525385
468,82.39147197557983,36.15558991760309,3.286916766514744
469,82.38604388250253,36.06619039675888,3.277426921105893
470,82.3805382754072,35.977102680415435,3.267931983238424
471,82.37482098572023,35.88830295045678,3.258593847275134
472,82.36966320275236,35.799826237004254,3.249322112505446
473,82.36376716755714,35.71163361827433,3.2399857548339357
474,82.35801919946142,35.62374638258485,3.230815046476752
475,82.35264596274273,35.53615368145531,3.2217165307353475
476,82.34713893125824,35.44885057826799,3.2126176577202132
477,82.3416575070709,35.3618370249341,3.203594136283932
478,82.33695728009488,35.27512346435958,3.1946766201055072
479,82.33125078791959,35.18868600162956,3.1858844903843293
480,82.32660062762065,35.102544212511695,3.177065156113002
481,82.32087498533188,35.01669212352775,3.1683047556196984
482,82.31618312176742,34.93117565615352,3.159631065745279
483,82.31133286697055,34.845920767765975,3.1510432946935185
484,82.30596329168954,34.760936851702574,3.142492703924734
485,82.30071034910421,34.676234158066215,3.1339472919723312
486,82.29562359854008,34.59182268940898,3.125525807864318
487,82.29098955765234,34.50769978853069,3.117157067615429
488,82.28630442040519,34.423843207330385,3.108872103816306
489,82.28145299430045,34.340286297679484,3.1005964670602113
490,82.27728045452466,34.256985953885035,3.0924162792609424
491,82.27279466996082,34.17397075310679,3.084328000002592
492,82.26842215767105,34.09118564954426,3.0762497011977694
493,82.26456910384717,34.00874039220994,3.068237771155075
494,82.25983216401362,33.92651389286941,3.060274386493739
495,82.2554464186458,33.84455444367716,3.052344511658858
496,82.25078303824365,33.76286306839651,3.0445194560662507
497,82.24625470793941,33.68144299415376,3.0367030206560672
498,82.2413490551272,33.60025774634661,3.0289737522518103
499,82.23662865023861,33.5193613996894,3.021281754017204
500,82.2326231744412,33.43875052406726,3.0136758397959444
501,82.2281643020445,33.35839611190961,3.0061182579742725
502,82.22406085964096,33.2783222714541,2.9986716355127916
503,82.2198256149676,33.198532138546625,2.9912326866019403
504,82.21538781641871,33.11895945792518,2.9837338573835828
505,82.21155704576005,33.0396486989786,2.9763966580045533
506,82.20745387936131,32.96061449653925,2.9691341113055403
507,82.2035314715719,32.881869965068,2.9618421518488387
508,82.19986837372292,32.80334255861551,2.95465634859178
509,82.19547857948172,32.725068965453296,2.9474564302852064
510,82.19179077412296,32.647061381943956,2.9402759975420727
511,82.18843046713833,32.56929526070798,2.933175170718639
512,82.18465171769738,32.49179580622255,2.926177940046671
513,82.18112763727784,32.41455316873007,2.9192087129258733
514,82.17794110016345,32.3375480813055,2.912296234271513
515,82.17423179731985,32.260796188698805,2.905421612754877
516,82.17038347709435,32.18430403125724,2.8986061963633776
517,82.16649967287923,32.108043120854006,2.8918346995814876
518,82.16257371346569,32.03205289427442,2.8851188512001364
519,82.15917091104372,31.956286725585347,2.8784449271737698
520,82.15578462139396,31.880780899664455,2.8718205087353748
521,82.1520514916585,31.805482177524254,2.8652657635061725
522,82.14807709477063,31.730437609556155,2.8587214379264507
523,82.1447283402644,31.65561698963398,2.8522258927591193
524,82.14115409779473,31.58104745240961,2.8458109969569674
525,82.138043969991,31.50672688488323,2.8394646008207376
526,82.13502477207193,31.432653089549536,2.8331050901042567
527,82.1320439774436,31.358804029120027,2.826763139805317
528,82.12895753938514,31.285199654474173,2.8205046180081608
529,82.12589399292692,31.21182741498745,2.8143071344924064
530,82.12316045339135,31.138682818482355,2.8081089374754415
531,82.12055048148336,31.065786299788915,2.8019909963457468
532,82.1175884426993,30.993105363533978,2.7958779161714626
