epoch,Linear,Logistic (β=0.2),Tanh (β=0.3)
1058,81.79349667352669,12.736030704742609,1.9154562990401278
1059,81.79347872277046,12.714726226980456,1.9151451882192128
1060,81.79346094666055,12.693471951131825,1.9148359128004586
1061,81.79344334349774,12.672267732637723,1.9145284616846607
1062,81.79342591159946,12.651113427443748,1.9142228238421066
1063,81.7934086492994,12.630008891997972,1.9139189883121552
1064,81.79339155494759,12.608953983248908,1.9136169442027577
1065,81.79337462690991,12.5879485586434,1.9133166806900246
1066,81.79335786356833,12.56699247612458,1.9130181870177592
1067,81.79334126332046,12.546085594129838,1.9127214524970366
1068,81.79332482457956,12.525227771588773,1.912426466505744
1069,81.79330854577428,12.504418867921158,1.9121332184881354
1070,81.79329242534855,12.483658743034956,1.911841697954449
1071,81.79327646176152,12.462947257324235,1.9115518944803964
1072,81.79326065348725,12.442284271667292,1.9112637977068003
1073,81.7932449990147,12.421669647424526,1.9109773973391522
1074,81.79322949684742,12.401103246436607,1.9106926831471414
1075,81.79321414550373,12.380584931022312,1.9104096449643155
1076,81.79319894351612,12.360114563976774,1.9101282726875903
1077,81.79318388943156,12.339692008569404,1.9098485562769092
1078,81.79316898181104,12.319317128541938,1.9095704857547484
1079,81.79315421922956,12.298989788106628,1.9092940512057837
1080,81.79313960027604,12.278709851944152,1.9090192427764274
1081,81.7931251235531,12.258477185201818,1.908746050674464
1082,81.79311078767692,12.238291653491611,1.9084744651686376
1083,81.79309659127719,12.218153122888316,1.908204476588253
1084,81.79308253299696,12.198061459927606,1.9079360753227783
1085,81.79306861149236,12.178016531604195,1.9076692518214569
1086,81.79305482543272,12.158018205369912,1.9074039965929277
1087,81.79304117350026,12.138066349131918,1.907140300204831
1088,81.7930276543901,12.118160831250785,1.9068781532834116
1089,81.79301426680986,12.098301520538692,1.9066175465131578
1090,81.79300100947994,12.078488286257569,1.9063584706364285
1091,81.79298788113304,12.058720998117279,1.906100916453023
1092,81.7929748805144,12.038999526273761,1.905844874819915
1093,81.79296200638125,12.01932374132734,1.9055903366507423
1094,81.79294925750288,11.999693514320766,1.9053372929155774
1095,81.79293663266083,11.980108716737538,1.905085734640463
1096,81.79292413064823,11.96056922050004,1.9048356529070858
1097,81.79291175027012,11.941074897967864,1.9045870388524262
1098,81.79289949034303,11.921625621935908,1.9043398836683714
1099,81.7928873496951,11.902221265632747,1.9040941786013936
1100,81.79287532716582,11.882861702718813,1.9038499149521686
1101,81.79286342160599,11.863546807284647,1.9036070840752364
1102,81.79285163187764,11.844276453849181,1.9033656773786665
1103,81.79283995685378,11.825050517358042,1.903125686323677
1104,81.79282839541845,11.805868873181739,1.9028871024243106
1105,81.7928169464665,11.786731397114078,1.9026499172471318
1106,81.79280560890356,11.767637965370374,1.902414122410802
1107,81.7927943816459,11.748588454585759,1.9021797095858222
1108,81.79278326362041,11.729582741813521,1.9019466704941603
1109,81.79277225376426,11.710620704523413,1.9017149969089282
1110,81.79276135102509,11.69170222060001,1.9014846806540615
1111,81.79275055436075,11.672827168340989,1.90125571360396
1112,81.79273986273924,11.653995426455523,1.9010280876831942
1113,81.79272927513844,11.635206874062593,1.9008017948661717
1114,81.79271879054647,11.616461390689382,1.9005768271768235
1115,81.79270840796107,11.597758856269632,1.9003531766882786
1116,81.79269812638984,11.579099151141962,1.9001308355225313
1117,81.79268794484996,11.560482156048375,1.8999097958501632
1118,81.79267786236817,11.541907752132532,1.8996900498899891
1119,81.79266787798078,11.523375820938186,1.899471589908801
1120,81.79265799073339,11.504886244407599,1.8992544082209901
1121,81.7926481996809,11.486438904879922,1.8990384971883238
1122,81.79263850388736,11.468033685089694,1.898823849219548
1123,81.79262890242613,11.44967046816514,1.8986104567701574
1124,81.79261939437926,11.431349137626693,1.8983983123420767
1125,81.792609978838,11.413069577385455,1.8981874084833639
1126,81.79260065490234,11.394831671741528,1.897977737787888
1127,81.79259142168098,11.376635305382608,1.897769292895078
1128,81.79258227829145,11.358480363382382,1.8975620664895856
1129,81.79257322385958,11.340366731198944,1.8973560513010594
1130,81.7925642575201,11.322294294673384,1.8971512401037764
1131,81.79255537841581,11.304262940028178,1.896947625716423
1132,81.79254658569798,11.286272553865741,1.8967452010017702
1133,81.79253787852618,11.268323023166849,1.896543958866428
1134,81.79252925606806,11.250414235289194,1.896343892260525
1135,81.79252071749953,11.232546077965962,1.8961449941774544
1136,81.79251226200431,11.21471843930418,1.8959472576535992
1137,81.79250388877422,11.196931207783404,1.8957506757680471
1138,81.79249559700887,11.179184272254123,1.8955552416423165
1139,81.79248738591569,11.161477521936416,1.8953609484401075
1140,81.79247925470976,11.1438108464184,1.8951677893670038
1141,81.7924712026139,11.12618413565483,1.8949757576702309
1142,81.79246322885835,11.108597279965624,1.8947848466383643
1143,81.79245533268109,11.091050170034459,1.8945950496010806
1144,81.79244751332715,11.073542696907337,1.8944063599289191
1145,81.7924397700492,11.056074751991124,1.8942187710329657
1146,81.79243210210709,11.038646227052185,1.8940322763646598
1147,81.7924245087678,11.021257014214964,1.893846869415469
1148,81.7924169893056,11.003907005960523,1.8936625437167098
1149,81.79240954300163,10.986596095125224,1.893479292839219
1150,81.79240216914415,10.969324174899281,1.8932971103931653
1151,81.79239486702839,10.952091138825415,1.8931159900277597
1152,81.79238763595619,10.93489688079745,1.8929359254310183
1153,81.79238047523658,10.917741295058931,1.8927569103295332
1154,81.7923733841849,10.900624276201814,1.8925789384881928
1155,81.79236636212345,10.883545719165017,1.8924020037099747
1156,81.79235940838092,10.866505519233128,1.8922260998356728
1157,81.79235252229265,10.849503572035104,1.8920512207436875
1158,81.79234570320045,10.832539773542777,1.8918773603497596
1159,81.79233895045253,10.81561402006965,1.891704512606763
1160,81.79233226340337,10.798726208269567,1.8915326715044223
1161,81.79232564141374,10.781876235135282,1.8913618310691458
1162,81.79231908385076,10.765063997997299,1.8911919853637316
1163,81.79231259008748,10.748289394522363,1.8910231284871808
1164,81.79230615950328,10.731552322712345,1.8908552545744368
1165,81.79229979148347,10.714852680902831,1.890688357796191
1166,81.79229348541932,10.698190367761878,1.8905224323586065
1167,81.79228724070808,10.681565282288643,1.890357472503149
1168,81.7922810567528,10.66497732381225,1.890193472506347
1169,81.79227493296239,10.648426391990345,1.8900304266795285
1170,81.79226886875149,10.631912386807956,1.889868329368684
1171,81.79226286354044,10.615435208576185,1.8897071749541463
1172,81.79225691675525,10.59899475793088,1.8895469578504795
1173,81.79225102782745,10.58259093583149,1.8893876725061713
1174,81.79224519619414,10.56622364355975,1.8892293134034723
1175,81.79223942129788,10.549892782718441,1.8890718750581745
1176,81.79223370258671,10.533598255230206,1.8889153520193924
1177,81.79222803951394,10.51733996333626,1.888759738869352
1178,81.7922224315383,10.501117809595186,1.8886050302231812
1179,81.79221687812377,10.484931696881683,1.8884512207287227
1180,81.79221137873935,10.468781528385394,1.8882983050662896
1181,81.79220593285952,10.452667207609704,1.88814627794851
1182,81.7922005399637,10.436588638370505,1.8879951341200827
1183,81.79219519953641,10.420545724794957,1.8878448683575828
1184,81.79218991106711,10.404538371320395,1.8876954754692872
1185,81.79218467405032,10.38856648269307,1.887546950294943
1186,81.79217948798554,10.372629963966947,1.8873992877055856
1187,81.79217435237688,10.356728720502614,1.8872524826033565
1188,81.79216926673355,10.340862657966026,1.8871065299212795
1189,81.79216423056938,10.325031682327376,1.8869614246230646
1190,81.79215924340305,10.309235699859892,1.8868171617029603
1191,81.79215430475779,10.293474617138754,1.886673736185512
1192,81.79214941416159,10.277748341039898,1.8865311431253924
1193,81.79214457114685,10.262056778738827,1.8863893776072287
1194,81.79213977525076,10.246399837709548,1.8862484347453652
1195,81.79213502601483,10.230777425723375,1.8861083096837512
1196,81.79213032298514,10.215189450847857,1.8859689975956786
1197,81.79212566571212,10.199635821445566,1.8858304936836636
1198,81.79212105375056,10.18411644617304,1.8856927931792118
1199,81.7921164866597,10.168631233979657,1.8855558913426698
1200,81.79211196400287,10.153180094106522,1.8854197834630393
1201,81.79210748534786,10.137762936085323,1.8852844648577771
1202,81.7921030502665,10.12237966973727,1.8851499308726414
1203,81.79209865833494,10.107030205171984,1.8850161768815108
1204,81.79209430913329,10.09171445278642,1.8848831982862042
1205,81.79209000224583,10.076432323263719,1.8847509905162945
1206,81.79208573726092,10.061183727572226,1.8846195490289557
1207,81.79208151377087,10.045968576964324,1.884488869308786
1208,81.79207733137189,10.030786782975369,1.8843589468676274
1209,81.79207318966428,10.015638257422683,1.8842297772443877
1210,81.79206908825215,10.000522912404398,1.8841013560049127
1211,81.79206502674342,9.985440660298535,1.883973678741768
1212,81.79206100474991,9.970391413761757,1.8838467410741018
1213,81.79205702188713,9.955375085728475,1.8837205386474725
1214,81.79205307777434,9.940391589409762,1.8835950671336914
1215,81.7920491720346,9.925440838292271,1.8834703222306373
1216,81.79204530429456,9.910522746137207,1.8833462996621084
1217,81.79204147418446,9.895637226979387,1.8832229951776793
1218,81.79203768133826,9.880784195126045,1.8831004045524955
1219,81.79203392539331,9.86596356515597,1.8829785235871739
1220,81.79203020599071,9.851175251918388,1.882857348107583
1221,81.79202652277488,9.83641917053197,1.882736873964719
1222,81.79202287539376,9.82169523638388,1.8826170970345621
1223,81.79201926349869,9.807003365128661,1.882498013217894
1224,81.79201568674445,9.792343472687325,1.8823796184401453
1225,81.79201214478908,9.777715475246298,1.8822619086512484
1226,81.79200863729409,9.76311928925648,1.8821448798255156
1227,81.79200516392424,9.748554831432205,1.8820285279614306
1228,81.79200172434739,9.734022018750297,1.8819128490815462
1229,81.79199831823486,9.719520768449073,1.8817978392323167
1230,81.79199494526108,9.70505099802736,1.8816834944839262
1231,81.7919916051035,9.690612625243542,1.8815698109301953
1232,81.79198829744303,9.67620556811456,1.8814567846883785
1233,81.79198502196341,9.661829744914986,1.8813444118990648
1234,81.79198177835151,9.647485074176055,1.8812326887259936
1235,81.79197856629737,9.63317147468471,1.8811216113559652
1236,81.79197538549388,9.61888886548262,1.881011175998622
1237,81.79197223563708,9.60463716586528,1.8809013788863722
1238,81.79196911642579,9.590416295381052,1.880792216274223
1239,81.79196602756191,9.576226173830191,1.880683684439626
1240,81.79196296875013,9.56206672126396,1.8805757796823794
1241,81.79195993969815,9.547937857983735,1.880468498324459
1242,81.7919569401164,9.533839504539928,1.8803618367098789
1243,81.79195396971814,9.519771581731233,1.8802557912045617
1244,81.79195102821942,9.505734010603605,1.8801503581962302
1245,81.79194811533914,9.491726712449372,1.8800455340942144
1246,81.79194523079879,9.477749608806365,1.8799413153293862
1247,81.79194237432272,9.463802621456965,1.879837698353969
1248,81.79193954563779,9.44988567242716,1.8797346796414227
1249,81.79193674447369,9.435998683985758,1.8796322556863456
1250,81.7919339705627,9.422141578643416,1.879530423004285
1251,81.79193122363958,9.408314279151748,1.8794291781316759
1252,81.7919285034418,9.394516708502467,1.879328517625641
1253,81.79192580970928,9.380748789926496,1.8792284380639281
1254,81.79192314218464,9.367010446893019,1.8791289360447367
1255,81.79192050061287,9.353301603108772,1.87903000818662
1256,81.79191788474144,9.33962218251696,1.8789316511283307
1257,81.7919152943203,9.325972109296568,1.8788338615287217
1258,81.7919127291019,9.312351307861373,1.878736636066628
1259,81.79191018884096,9.298759702859131,1.8786399714407231
1260,81.79190767329469,9.285197219170778,1.8785438643693941
1261,81.79190518222266,9.271663781909416,1.8784483115906343
1262,81.79190271538674,9.258159316419666,1.878353309861928
1263,81.79190027255116,9.244683748276632,1.8782588559601188
1264,81.7918978534824,9.231237003285207,1.8781649466812975
1265,81.79189545794915,9.21781900747913,1.878071578840656
1266,81.79189308572252,9.204429687120212,1.8779787492724311
1267,81.79189073657577,9.191068968697474,1.8778864548297136
1268,81.79188841028429,9.177736778926326,1.8777946923844024
1269,81.79188610662575,9.164433044747726,1.8777034588270272
1270,81.79188382537995,9.15115769332742,1.8776127510666725
1271,81.79188156632877,9.137910652055009,1.8775225660308619
1272,81.79187932925639,9.12469184854325,1.877432900665421
1273,81.79187711394886,9.111501210627193,1.8773437519344114
1274,81.79187492019449,9.098338666363329,1.877255116819941
1275,81.79187274778357,9.085204144028921,1.8771669923221432
1276,81.79187059650849,9.072097572121008,1.8770793754590032
1277,81.79186846616354,9.059018879355786,1.876992263266276
1278,81.7918663565451,9.045967994667725,1.8769056527973695
1279,81.79186426745157,9.032944847208755,1.8768195411232356
1280,81.79186219868316,9.019949366347578,1.8767339253322686
1281,81.79186015004225,9.006981481668758,1.8766488025301904
1282,81.79185812133301,8.994041122972044,1.8765641698399596
1283,81.79185611236137,8.981128220271527,1.8764800244016424
1284,81.79185412293542,8.968242703794909,1.8763963633723206
1285,81.79185215286498,8.955384503982687,1.876313183925999
1286,81.79185020196176,8.942553551487418,1.8762304832534793
1287,81.79184827003917,8.929749777172932,1.8761482585622784
1288,81.79184635691271,8.916973112113613,1.8760665070765175
1289,81.79184446239937,8.9042234875936,1.8759852260368017
1290,81.79184258631813,8.89150083510601,1.875904412700159
1291,81.79184072848965,8.878805086352223,1.8758240643399062
1292,81.79183888873631,8.866136173241154,1.875744178245565
1293,81.79183706688225,8.853494027888464,1.8756647517227711
1294,81.79183526275338,8.84087858261582,1.8755857820931368
1295,81.79183347617722,8.828289769950166,1.8755072666942014
1296,81.791831706983,8.815727522623032,1.8754292028793196
1297,81.7918299550016,8.80319177356969,1.8753515880175329
1298,81.79182822006557,8.790682455928515,1.8752744194935398
1299,81.79182650200906,8.778199503040225,1.8751976947075182
1300,81.79182480066785,8.76574284844716,1.8751214110751018
1301,81.79182311587931,8.7533124258926,1.8750455660272458
1302,81.7918214474824,8.740908169319946,1.8749701570101571
1303,81.79181979531765,8.728530012872087,1.8748951814851744
1304,81.7918181592271,8.716177890890698,1.874820636928695
1305,81.79181653905437,8.703851737915477,1.8747465208320995
1306,81.79181493464463,8.69155148868341,1.8746728307016132
1307,81.79181334584452,8.679277078128223,1.874599564058255
1308,81.79181177250209,8.667028441379463,1.8745267184377479
1309,81.79181021446705,8.654805513761982,1.8744542913903988
1310,81.79180867159043,8.642608230795153,1.874382280481026
1311,81.79180714372474,8.630436528192181,1.8743106832888987
1312,81.79180563072394,8.618290341859453,1.87423949740759
1313,81.79180413244339,8.60616960789581,1.8741687204449529
1314,81.79180264873992,8.59407426259186,1.8740983500229969
1315,81.79180117947169,8.582004242429372,1.8740283837778053
1316,81.79179972449825,8.569959484080492,1.8739588193594412
1317,81.79179828368049,8.557939924407128,1.8738896544319008
1318,81.79179685688075,8.545945500460286,1.8738208866729917
1319,81.79179544396258,8.533976149479368,1.873752513774264
1320,81.791794044791,8.522031808891505,1.8736845334409082
1321,81.7917926592322,8.510112416310944,1.8736169433917065
1322,81.7917912871538,8.498217909538297,1.8735497413589322
1323,81.79178992842458,8.486348226559956,1.8734829250882488
1324,81.79178858291469,8.474503305547442,1.8734164923386756
1325,81.7917872504955,8.462683084856682,1.8733504408824435
1326,81.7917859310397,8.450887503027404,1.8732847685049825
1327,81.79178462442114,8.439116498782528,1.8732194730047993
1328,81.7917833305149,8.427370011027408,1.8731545521933994
1329,81.79178204919734,8.415647978849314,1.8730900038952227
1330,81.79178078034597,8.403950341516685,1.8730258259475652
1331,81.79177952383945,8.39227703847861,1.8729620162004859
1332,81.79177827955776,8.380628009364049,1.872898572516751
1333,81.79177704738188,8.369003193981305,1.8728354927717301
1334,81.7917758271941,8.357402532317412,1.8727727748533505
1335,81.7917746188778,8.345825964537392,1.8727104166619906
1336,81.79177342231739,8.334273430983718,1.8726484161104384
1337,81.79177223739853,8.322744872175694,1.8725867711237902
1338,81.791771064008,8.311240228808808,1.8725254796393702
1339,81.79176990203358,8.299759441754082,1.8724645396066824
1340,81.7917687513643,8.288302452057533,1.8724039489873392
1341,81.79176761189004,8.276869200939528,1.8723437057549466
1342,81.7917664835019,8.265459629794156,1.8722838078950714
1343,81.79176536609212,8.254073680188638,1.8722242534051665
1344,81.79176425955382,8.242711293862696,1.8721650402944796
1345,81.79176316378125,8.231372412728017,1.8721061665839855
1346,81.79176207866963,8.220056978867579,1.8720476303063278
1347,81.7917610041153,8.208764934535084,1.8719894295057518
1348,81.7917599400155,8.197496222154376,1.871931562238021
1349,81.79175888626854,8.186250784318839,1.8718740265703335
1350,81.79175784277369,8.175028563790772,1.8718168205812924
1351,81.79175680943116,8.16382950350087,1.8717599423608122
1352,81.79175578614222,8.152653546547574,1.871703390010046
1353,81.79175477280907,8.141500636196524,1.871647161641338
1354,81.79175376933482,8.130370715880005,1.8715912553781369
1355,81.79175277562356,8.119263729196238,1.8715356693549225
1356,81.79175179158032,8.108179619908999,1.8714804017171838
1357,81.79175081711104,8.09711833194689,1.8714254506213062
1358,81.79174985212254,8.08607980940282,1.8713708142345087
1359,81.79174889652259,8.075063996533475,1.8713164907348199
1360,81.79174795021986,8.064070837758669,1.8712624783109555
1361,81.79174701312384,8.053100277660869,1.8712087751623034
1362,81.79174608514508,8.042152260984546,1.8711553794988298
1363,81.79174516619476,8.031226732635679,1.8711022895410303
1364,81.79174425618508,8.020323637681177,1.8710495035198618
1365,81.79174335502908,8.0094429213483,1.87099701967667
1366,81.7917424626406,7.998584529024149,1.8709448362631496
1367,81.79174157893428,7.987748406255105,1.8708929515412644
1368,81.79174070382575,7.976934498746219,1.870841363783175
1369,81.7917398372313,7.96614275236076,1.8707900712712136
1370,81.79173897906814,7.955373113119606,1.8707390722977966
1371,81.7917381292542,7.944625527200714,1.8706883651653563
1372,81.79173728770827,7.933899940938578,1.8706379481863105
1373,81.79173645434987,7.923196300823759,1.8705878196829737
1374,81.79173562909939,7.912514553502189,1.8705379779875124
1375,81.79173481187793,7.901854645774831,1.870488421441888
1376,81.79173400260736,7.891216524596983,1.870439148397794
1377,81.79173320121035,7.8806001370778445,1.8703901572165844
1378,81.79173240761027,7.870005430479995,1.8703414462692443
1379,81.79173162173126,7.859432352218805,1.8702930139362979
1380,81.79173084349823,7.848880849861912,1.8702448586078082
1381,81.79173007283681,7.838350871128793,1.8701969786832167
1382,81.7917293096733,7.827842363890163,1.8701493725714116
1383,81.79172855393472,7.817355276167448,1.8701020386905864
1384,81.79172780554889,7.806889556132349,1.8700549754682114
1385,81.79172706444419,7.79644515210625,1.8700081813409646
1386,81.79172633054989,7.786022012559726,1.8699616547547024
1387,81.79172560379577,7.775620086112093,1.8699153941643976
1388,81.79172488411238,7.765239321530811,1.8698693980340537
1389,81.79172417143091,7.754879667731038,1.8698236648366904
1390,81.79172346568329,7.744541073775138,1.8697781930542674
1391,81.79172276680198,7.734223488872084,1.8697329811776444
1392,81.79172207472027,7.723926862377104,1.8696880277065022
1393,81.79172138937194,7.713651143791048,1.869643331149332
1394,81.7917207106915,7.703396282760008,1.8695988900233496
1395,81.79172003861402,7.693162229074711,1.8695547028544561
1396,81.79171937307534,7.682948932670134,1.8695107681771643
1397,81.79171871401182,7.6727563436249495,1.8694670845345875
1398,81.79171806136046,7.662584412161071,1.8694236504783608
1399,81.79171741505884,7.652433088643129,1.8693804645685883
1400,81.79171677504526,7.642302323578025,1.8693375253738034
1401,81.79171614125845,7.63219206761445,1.8692948314709212
1402,81.79171551363784,7.6221022715423645,1.8692523814451592
1403,81.79171489212352,7.612032886292563,1.8692101738900495
1404,81.79171427665601,7.601983862936187,1.8691682074073157
1405,81.79171366717652,7.591955152684237,1.869126480606875
1406,81.79171306362677,7.581946706887114,1.8690849921067636
1407,81.79171246594906,7.571958477034161,1.8690437405331122
1408,81.79171187408626,7.561990414753138,1.8690027245200689
1409,81.79171128798187,7.552042471809847,1.8689619427097637
1410,81.79171070757968,7.542114600107581,1.8689213937522868
1411,81.79171013282443,7.532206751686711,1.8688810763055794
1412,81.79170956366104,7.522318878724201,1.868840989035449
1413,81.79170900003514,7.512450933533165,1.868801130615507
1414,81.79170844189294,7.502602868562427,1.8687614997270852
1415,81.79170788918091,7.492774636395962,1.8687220950592374
1416,81.79170734184639,7.482966189752632,1.8686829153086688
1417,81.79170679983697,7.473177481485501,1.8686439591797048
1418,81.79170626310085,7.463408464581628,1.868605225384205
1419,81.79170573158673,7.453659092161405,1.868566712641599
1420,81.79170520524384,7.443929317478228,1.8685284196787435
1421,81.79170468402184,7.434219093918044,1.8684903452299568
1422,81.79170416787089,7.424528374998859,1.8684524880369306
1423,81.79170365674166,7.414857114370356,1.8684148468487083
1424,81.79170315058532,7.405205265813388,1.8683774204216392
1425,81.79170264935348,7.395572783239585,1.8683402075192994
1426,81.79170215299823,7.385959620690966,1.8683032069125023
1427,81.7917016614721,7.376365732339331,1.8682664173792287
1428,81.7917011747281,7.366791072486071,1.8682298377045803
1429,81.79170069271973,7.357235595561506,1.8681934666807547
1430,81.79170021540094,7.347699256124595,1.8681573031069687
1431,81.79169974272602,7.338182008862489,1.8681213457894736
1432,81.79169927464991,7.328683808590055,1.8680855935414482
1433,81.79169881112774,7.319204610249505,1.8680500451830144
1434,81.79169835211532,7.3097443689099375,1.8680146995411473
1435,81.7916978975687,7.300303039766896,1.867979555449687
1436,81.79169744744443,7.290880578142049,1.8679446117492398
1437,81.79169700169953,7.281476939482645,1.8679098672871928
1438,81.79169656029138,7.272092079361172,1.867875320917628
1439,81.79169612317773,7.262725953474927,1.8678409715013
1440,81.79169569031681,7.2533785176455785,1.8678068179056255
1441,81.79169526166733,7.244049727818788,1.867772859004598
1442,81.79169483718829,7.234739540063808,1.8677390936787706
1443,81.79169441683902,7.22544791057301,1.8677055208152182
1444,81.79169400057947,7.216174795661549,1.8676721393074884
1445,81.79169358836975,7.206920151766894,1.867638948055575
1446,81.7916931801705,7.197683935448511,1.8676059459658745
1447,81.7916927759427,7.188466103387361,1.8675731319511555
1448,81.7916923756477,7.179266612385525,1.8675405049304847
1449,81.79169197924726,7.170085419365875,1.867508063829275
1450,81.79169158670348,7.160922481371597,1.867475807579122
1451,81.79169119797886,7.15177775556583,1.8674437351178927
1452,81.79169081303618,7.142651199231262,1.8674118453896098
1453,81.79169043183869,7.133542769769699,1.8673801373444368
1454,81.79169005434991,7.124452424701777,1.8673486099386454
1455,81.79168968053385,7.115380121666469,1.8673172621345777
1456,81.79168931035467,7.1063258184207125,1.8672860929006259
1457,81.79168894377703,7.097289472839089,1.8672551012111354
1458,81.7916885807659,7.08827104291336,1.8672242860464732
1459,81.79168822128659,7.079270486752086,1.867193646392879
1460,81.7916878653047,7.07028776258033,1.8671631812425187
1461,81.79168751278623,7.061322828739186,1.8671328895934134
1462,81.79168716369752,7.052375643685421,1.8671027704493846
1463,81.7916868180051,7.043446165991123,1.867072822820073
1464,81.79168647567607,7.034534354343291,1.867043045720841
1465,81.79168613667751,7.025640167543476,1.867013438172788
1466,81.7916858009772,7.016763564507378,1.8669839992027115
1467,81.79168546854298,7.007904504264566,1.866954727843039
1468,81.79168513934307,6.999062945957958,1.8669256231318296
1469,81.79168481334601,6.990238848843576,1.8668966841127255
1470,81.79168449052064,6.981432172290132,1.8668679098349188
1471,81.79168417083613,6.972642875778644,1.8668392993531298
1472,81.79168385426183,6.9638709189020975,1.8668108517275566
1473,81.79168354076755,6.955116261365071,1.866782566023861
1474,81.79168323032334,6.946378862983365,1.8667544413131185
1475,81.79168292289947,6.9376586836836385,1.8667264766718072
1476,81.79168261846662,6.928955683503092,1.8666986711817641
1477,81.79168231699566,6.920269822589011,1.866671023930142
1478,81.79168201845773,6.9116010611985415,1.8666435340093916
1479,81.79168172282435,6.902949359698217,1.8666162005172382
1480,81.79168143006726,6.894314678563645,1.8665890225566284
1481,81.79168114015847,6.885696978379174,1.8665619992357332
1482,81.79168085307023,6.877096219837536,1.866535129667866
1483,81.7916805687751,6.868512363739453,1.8665084129715053
1484,81.79168028724595,6.859945370993327,1.8664818482702386
1485,81.79168000845586,6.851395202614894,1.8664554346927242
1486,81.79167973237817,6.842861819726832,1.8664291713726755
1487,81.79167945898647,6.834345183558512,1.8664030574488286
1488,81.79167918825472,6.825845255445517,1.8663770920649174
1489,81.79167892015691,6.817361996829389,1.8663512743696262
1490,81.79167865466745,6.808895369257295,1.8663256035165843
1491,81.79167839176107,6.80044533438164,1.8663000786643207
1492,81.79167813141251,6.792011853959744,1.8662746989762493
1493,81.79167787359691,6.783594889853534,1.8662494636206015
1494,81.79167761828967,6.775194404029135,1.8662243717704612
1495,81.79167736546637,6.766810358556604,1.8661994226036884
1496,81.79167711510283,6.758442715609576,1.8661746153028957
1497,81.7916768671751,6.750091437464912,1.8661499490554385
1498,81.79167662165955,6.741756486502405,1.8661254230533906
1499,81.79167637853263,6.733437825204377,1.8661010364934767
1500,81.79167613777115,6.725135416155443,1.8660767885770964
1501,81.79167589935207,6.716849222042095,1.866052678510256
1502,81.79167566325266,6.708579205652488,1.8660287055035607
1503,81.79167542945027,6.70032532987595,1.8660048687722015
1504,81.7916751979226,6.69208755770283,1.865981167535884
1505,81.79167496864751,6.683865852224061,1.8659576010188572
1506,81.79167474160303,6.675660176630848,1.865934168449835
1507,81.79167451676757,6.667470494214402,1.8659108690620114
1508,81.79167429411957,6.6592967683655955,1.8658877020930045
1509,81.79167407363771,6.651138962574614,1.8658646667848562
1510,81.79167385530101,6.642997040430695,1.8658417623839731
1511,81.79167363908853,6.634870965621724,1.8658189881411456
1512,81.79167342497962,6.626760701934022,1.8657963433114713
1513,81.7916732129538,6.618666213251975,1.8657738271543753
1514,81.79167300299086,6.610587463557713,1.8657514389335483
1515,81.79167279507064,6.602524416930829,1.8657291779169614
1516,81.79167258917336,6.5944770375480415,1.8657070433767995
1517,81.79167238527927,6.58644528968292,1.8656850345894533
1518,81.79167218336889,6.578429137705534,1.8656631508354953
1519,81.79167198342294,6.570428546082179,1.865641391399682
1520,81.79167178542234,6.562443479375062,1.8656197555708711
1521,81.79167158934813,6.554473902241989,1.8655982426420537
1522,81.79167139518152,6.546519779436042,1.865576851910284
1523,81.791671202904,6.538581075805348,1.8655555826766863
1524,81.79167101249722,6.530657756292706,1.8655344342464404
1525,81.7916708239429,6.522749785935287,1.8655134059287177
1526,81.79167063722305,6.514857129864401,1.8654924970366829
1527,81.79167045231985,6.50697975330513,1.865471706887481
1528,81.79167026921563,6.499117621576063,1.8654510348021838
1529,81.79167008789285,6.491270700089001,1.8654304801058053
1530,81.79166990833419,6.48343895434863,1.8654100421272204
1531,81.79166973052254,6.47562234995231,1.8653897201992204
1532,81.79166955444079,6.467820852589656,1.865369513658425
1533,81.79166938007222,6.460034428042375,1.8653494218452953
1534,81.79166920740003,6.452263042183857,1.8653294441040857
1535,81.79166903640792,6.444506660978988,1.8653095797828414
1536,81.79166886707934,6.436765250483806,1.8652898282333792
1537,81.79166869939824,6.429038776845252,1.86527018881124
1538,81.79166853334848,6.4213272063008064,1.8652506608757062
1539,81.79166836891427,6.413630505178276,1.865231243789727
1540,81.7916682060799,6.40594863989549,1.8652119369199556
1541,81.79166804482975,6.398281576960038,1.8651927396366847
1542,81.79166788514841,6.39062928296894,1.865173651313839
1543,81.79166772702072,6.382991724608389,1.8651546713289597
1544,81.79166757043144,6.375368868653483,1.8651357990631783
1545,81.79166741536564,6.367760681967922,1.865117033901187
1546,81.7916672618085,6.360167131503758,1.8650983752312362
1547,81.79166710974536,6.352588184301119,1.8650798224451024
1548,81.79166695916169,6.345023807487882,1.8650613749380578
1549,81.79166681004305,6.33747396827943,1.865043032108875
1550,81.7916666623752,6.32993863397842,1.8650247933597863
1551,81.79166651614408,6.322417771974438,1.8650066580964768
1552,81.79166637133565,6.314911349743786,1.8649886257280368
1553,81.79166622793608,6.307419334849164,1.8649706956669847
1554,81.79166608593168,6.299941694939409,1.8649528673292206
1555,81.79166594530886,6.292478397749305,1.8649351401340009
1556,81.7916658060542,6.285029411099154,1.8649175135039304
1557,81.79166566815435,6.277594702894654,1.864899986864945
1558,81.79166553159617,6.270174241126591,1.8648825596462972
1559,81.79166539636661,6.262767993870538,1.864865231280499
