timestamp,map,iteration,nodes_expanded,solution_cost,border_nodes_count,execution_time,algorithm,heuristic,solution_found,solution_length,total_time,map_name,algorithm_heuristic
2025-08-25T17:08:03.849295,maps/Map3.txt,6,5536,1016,371,0.06977605819702148,DFS,,True,1016,0.06979107856750488,Map3,DFS
2025-08-25T17:08:03.923036,maps/Map3.txt,7,5536,1016,371,0.07279491424560547,DFS,,True,1016,0.07280993461608887,Map3,DFS
2025-08-25T17:08:03.992320,maps/Map3.txt,8,5536,1016,371,0.06824302673339844,DFS,,True,1016,0.06826090812683105,Map3,DFS
2025-08-25T17:08:04.151355,maps/Map3.txt,9,5536,1016,371,0.15766406059265137,DFS,,True,1016,0.15768122673034668,Map3,DFS
2025-08-25T17:08:04.232980,maps/Map3.txt,10,5536,1016,371,0.08061885833740234,DFS,,True,1016,0.08063912391662598,Map3,DFS
2025-08-25T17:08:04.253789,maps/Map3.txt,1,1221,104,113,0.01960587501525879,Greedy,Manhattan,True,104,0.019625186920166016,Map3,Greedy_Manhattan
2025-08-25T17:08:04.278122,maps/Map3.txt,2,1221,104,113,0.023718833923339844,Greedy,Manhattan,True,104,0.023740768432617188,Map3,Greedy_Manhattan
2025-08-25T17:08:04.300551,maps/Map3.txt,3,1221,104,113,0.02151203155517578,Greedy,Manhattan,True,104,0.021534204483032227,Map3,Greedy_Manhattan
2025-08-25T17:08:04.326239,maps/Map3.txt,4,1221,104,113,0.024993896484375,Greedy,Manhattan,True,104,0.025068998336791992,Map3,Greedy_Manhattan
2025-08-25T17:08:04.348447,maps/Map3.txt,5,1221,104,113,0.020563840866088867,Greedy,Manhattan,True,104,0.02062392234802246,Map3,Greedy_Manhattan
2025-08-25T17:08:04.371836,maps/Map3.txt,6,1221,104,113,0.02182769775390625,Greedy,Manhattan,True,104,0.02184915542602539,Map3,Greedy_Manhattan
2025-08-25T17:08:04.393399,maps/Map3.txt,7,1221,104,113,0.02083897590637207,Greedy,Manhattan,True,104,0.020944833755493164,Map3,Greedy_Manhattan
2025-08-25T17:08:04.414787,maps/Map3.txt,8,1221,104,113,0.020039796829223633,Greedy,Manhattan,True,104,0.02006077766418457,Map3,Greedy_Manhattan
2025-08-25T17:08:04.437253,maps/Map3.txt,9,1221,104,113,0.021512985229492188,Greedy,Manhattan,True,104,0.02153301239013672,Map3,Greedy_Manhattan
2025-08-25T17:08:04.462674,maps/Map3.txt,10,1221,104,113,0.024649858474731445,Greedy,Manhattan,True,104,0.024693012237548828,Map3,Greedy_Manhattan
2025-08-25T17:08:04.481846,maps/Map3.txt,1,1011,104,103,0.01807880401611328,Greedy,Euclidean,True,104,0.018140077590942383,Map3,Greedy_Euclidean
2025-08-25T17:08:04.503864,maps/Map3.txt,2,1011,104,103,0.020797252655029297,Greedy,Euclidean,True,104,0.020817995071411133,Map3,Greedy_Euclidean
2025-08-25T17:08:04.607374,maps/Map3.txt,3,1011,104,103,0.10296201705932617,Greedy,Euclidean,True,104,0.10298395156860352,Map3,Greedy_Euclidean
2025-08-25T17:08:04.621368,maps/Map3.txt,4,1011,104,103,0.013402223587036133,Greedy,Euclidean,True,104,0.01342010498046875,Map3,Greedy_Euclidean
2025-08-25T17:08:04.639889,maps/Map3.txt,5,1011,104,103,0.01798391342163086,Greedy,Euclidean,True,104,0.018001317977905273,Map3,Greedy_Euclidean
2025-08-25T17:08:04.656698,maps/Map3.txt,6,1011,104,103,0.016210079193115234,Greedy,Euclidean,True,104,0.016231298446655273,Map3,Greedy_Euclidean
2025-08-25T17:08:04.678219,maps/Map3.txt,7,1011,104,103,0.020889997482299805,Greedy,Euclidean,True,104,0.020919084548950195,Map3,Greedy_Euclidean
2025-08-25T17:08:04.694116,maps/Map3.txt,8,1011,104,103,0.015005111694335938,Greedy,Euclidean,True,104,0.01507711410522461,Map3,Greedy_Euclidean
2025-08-25T17:08:04.719047,maps/Map3.txt,9,1011,104,103,0.016389131546020508,Greedy,Euclidean,True,104,0.016415119171142578,Map3,Greedy_Euclidean
2025-08-25T17:08:04.738522,maps/Map3.txt,10,1011,104,103,0.01891469955444336,Greedy,Euclidean,True,104,0.018930912017822266,Map3,Greedy_Euclidean
2025-08-25T17:08:04.794443,maps/Map3.txt,1,3352,90,390,0.05528616905212402,Greedy,Chebyshev,True,90,0.05534195899963379,Map3,Greedy_Chebyshev
2025-08-25T17:08:04.846614,maps/Map3.txt,2,3352,90,390,0.051470279693603516,Greedy,Chebyshev,True,90,0.051518917083740234,Map3,Greedy_Chebyshev
2025-08-25T17:08:04.904261,maps/Map3.txt,3,3352,90,390,0.056864023208618164,Greedy,Chebyshev,True,90,0.056900978088378906,Map3,Greedy_Chebyshev
2025-08-25T17:08:04.957285,maps/Map3.txt,4,3352,90,390,0.05219912528991699,Greedy,Chebyshev,True,90,0.05225229263305664,Map3,Greedy_Chebyshev
2025-08-25T17:08:05.083463,maps/Map3.txt,5,3352,90,390,0.12545394897460938,Greedy,Chebyshev,True,90,0.1255040168762207,Map3,Greedy_Chebyshev
2025-08-25T17:08:05.136944,maps/Map3.txt,6,3352,90,390,0.05247807502746582,Greedy,Chebyshev,True,90,0.052513837814331055,Map3,Greedy_Chebyshev
2025-08-25T17:08:05.191971,maps/Map3.txt,7,3352,90,390,0.05431389808654785,Greedy,Chebyshev,True,90,0.054373979568481445,Map3,Greedy_Chebyshev
2025-08-25T17:08:05.247806,maps/Map3.txt,8,3352,90,390,0.05479764938354492,Greedy,Chebyshev,True,90,0.05486106872558594,Map3,Greedy_Chebyshev
2025-08-25T17:08:05.303753,maps/Map3.txt,9,3352,90,390,0.05499005317687988,Greedy,Chebyshev,True,90,0.05502676963806152,Map3,Greedy_Chebyshev
2025-08-25T17:08:05.354160,maps/Map3.txt,10,3352,90,390,0.04970884323120117,Greedy,Chebyshev,True,90,0.049759864807128906,Map3,Greedy_Chebyshev
2025-08-25T17:08:05.636897,maps/Map3.txt,1,13673,82,597,0.2819981575012207,Greedy,Hamming,True,82,0.28206706047058105,Map3,Greedy_Hamming
2025-08-25T17:08:05.907728,maps/Map3.txt,2,13673,82,597,0.2693939208984375,Greedy,Hamming,True,82,0.26946210861206055,Map3,Greedy_Hamming
2025-08-25T17:08:06.105490,maps/Map3.txt,3,13673,82,597,0.19626712799072266,Greedy,Hamming,True,82,0.19634103775024414,Map3,Greedy_Hamming
2025-08-25T17:08:06.423370,maps/Map3.txt,4,13673,82,597,0.31648802757263184,Greedy,Hamming,True,82,0.3165597915649414,Map3,Greedy_Hamming
2025-08-25T17:08:06.625785,maps/Map3.txt,5,13673,82,597,0.20097088813781738,Greedy,Hamming,True,82,0.20105409622192383,Map3,Greedy_Hamming
2025-08-25T17:08:06.927800,maps/Map3.txt,6,13673,82,597,0.3003969192504883,Greedy,Hamming,True,82,0.3004779815673828,Map3,Greedy_Hamming
2025-08-25T17:08:07.199351,maps/Map3.txt,7,13673,82,597,0.27020692825317383,Greedy,Hamming,True,82,0.27026796340942383,Map3,Greedy_Hamming
2025-08-25T17:08:07.401420,maps/Map3.txt,8,13673,82,597,0.20080208778381348,Greedy,Hamming,True,82,0.20087981224060059,Map3,Greedy_Hamming
2025-08-25T17:08:07.713680,maps/Map3.txt,9,13673,82,597,0.3107941150665283,Greedy,Hamming,True,82,0.31085705757141113,Map3,Greedy_Hamming
2025-08-25T17:08:07.914521,maps/Map3.txt,10,13673,82,597,0.19958806037902832,Greedy,Hamming,True,82,0.19965195655822754,Map3,Greedy_Hamming
2025-08-25T17:08:08.415055,maps/Map3.txt,1,20898,78,675,0.4989609718322754,A*,Manhattan,True,78,0.4993441104888916,Map3,A*_Manhattan
2025-08-25T17:08:08.924348,maps/Map3.txt,2,20898,78,675,0.5073201656341553,A*,Manhattan,True,78,0.5078210830688477,Map3,A*_Manhattan
2025-08-25T17:08:09.420490,maps/Map3.txt,3,20898,78,675,0.49414706230163574,A*,Manhattan,True,78,0.49465394020080566,Map3,A*_Manhattan
2025-08-25T17:08:09.921485,maps/Map3.txt,4,20898,78,675,0.49898600578308105,A*,Manhattan,True,78,0.49948811531066895,Map3,A*_Manhattan
2025-08-25T17:08:10.430759,maps/Map3.txt,5,20898,78,675,0.5073421001434326,A*,Manhattan,True,78,0.507728099822998,Map3,A*_Manhattan
2025-08-25T17:08:10.952883,maps/Map3.txt,6,20898,78,675,0.520136833190918,A*,Manhattan,True,78,0.5207502841949463,Map3,A*_Manhattan
2025-08-25T17:08:11.516214,maps/Map3.txt,7,20898,78,675,0.5603680610656738,A*,Manhattan,True,78,0.5611326694488525,Map3,A*_Manhattan
2025-08-25T17:08:12.224079,maps/Map3.txt,8,20898,78,675,0.704477071762085,A*,Manhattan,True,78,0.7049870491027832,Map3,A*_Manhattan
2025-08-25T17:08:12.746949,maps/Map3.txt,9,20898,78,675,0.5208511352539062,A*,Manhattan,True,78,0.5212340354919434,Map3,A*_Manhattan
2025-08-25T17:08:13.269430,maps/Map3.txt,10,20898,78,675,0.52069091796875,A*,Manhattan,True,78,0.5212008953094482,Map3,A*_Manhattan
2025-08-25T17:08:13.810626,maps/Map3.txt,1,20899,78,639,0.5384349822998047,A*,Euclidean,True,78,0.5397231578826904,Map3,A*_Euclidean
2025-08-25T17:08:14.250531,maps/Map3.txt,2,20899,78,639,0.43533897399902344,A*,Euclidean,True,78,0.43656492233276367,Map3,A*_Euclidean
2025-08-25T17:08:14.815179,maps/Map3.txt,3,20899,78,639,0.5613648891448975,A*,Euclidean,True,78,0.562161922454834,Map3,A*_Euclidean
2025-08-25T17:08:15.329769,maps/Map3.txt,4,20899,78,639,0.5122230052947998,A*,Euclidean,True,78,0.5130376815795898,Map3,A*_Euclidean
2025-08-25T17:08:15.846461,maps/Map3.txt,5,20899,78,639,0.5140500068664551,A*,Euclidean,True,78,0.5149121284484863,Map3,A*_Euclidean
2025-08-25T17:08:16.351593,maps/Map3.txt,6,20899,78,639,0.5025699138641357,A*,Euclidean,True,78,0.5035429000854492,Map3,A*_Euclidean
2025-08-25T17:08:16.856404,maps/Map3.txt,7,20899,78,639,0.5010619163513184,A*,Euclidean,True,78,0.5021989345550537,Map3,A*_Euclidean
2025-08-25T17:08:17.361032,maps/Map3.txt,8,20899,78,639,0.5013539791107178,A*,Euclidean,True,78,0.5027449131011963,Map3,A*_Euclidean
2025-08-25T17:08:17.873331,maps/Map3.txt,9,20899,78,639,0.507188081741333,A*,Euclidean,True,78,0.5081772804260254,Map3,A*_Euclidean
2025-08-25T17:08:18.389509,maps/Map3.txt,10,20899,78,639,0.5131580829620361,A*,Euclidean,True,78,0.5141768455505371,Map3,A*_Euclidean
2025-08-25T17:08:18.902684,maps/Map3.txt,1,20919,78,633,0.5109362602233887,A*,Chebyshev,True,78,0.5114102363586426,Map3,A*_Chebyshev
2025-08-25T17:08:19.419022,maps/Map3.txt,2,20919,78,633,0.5142033100128174,A*,Chebyshev,True,78,0.5146920680999756,Map3,A*_Chebyshev
2025-08-25T17:08:19.951490,maps/Map3.txt,3,20919,78,633,0.5305161476135254,A*,Chebyshev,True,78,0.5310430526733398,Map3,A*_Chebyshev
2025-08-25T17:08:20.361323,maps/Map3.txt,4,20919,78,633,0.4075801372528076,A*,Chebyshev,True,78,0.40796804428100586,Map3,A*_Chebyshev
2025-08-25T17:08:20.903158,maps/Map3.txt,5,20919,78,633,0.5401179790496826,A*,Chebyshev,True,78,0.5405228137969971,Map3,A*_Chebyshev
2025-08-25T17:08:21.383329,maps/Map3.txt,6,20919,78,633,0.47839784622192383,A*,Chebyshev,True,78,0.4788691997528076,Map3,A*_Chebyshev
2025-08-25T17:08:21.865503,maps/Map3.txt,7,20919,78,633,0.4803636074066162,A*,Chebyshev,True,78,0.4808349609375,Map3,A*_Chebyshev
2025-08-25T17:08:22.353030,maps/Map3.txt,8,20919,78,633,0.48557305335998535,A*,Chebyshev,True,78,0.48604512214660645,Map3,A*_Chebyshev
2025-08-25T17:08:22.860221,maps/Map3.txt,9,20919,78,633,0.5054552555084229,A*,Chebyshev,True,78,0.5058221817016602,Map3,A*_Chebyshev
2025-08-25T17:08:23.535409,maps/Map3.txt,10,20919,78,633,0.6734528541564941,A*,Chebyshev,True,78,0.6739320755004883,Map3,A*_Chebyshev
2025-08-25T17:08:24.058227,maps/Map3.txt,1,20921,78,580,0.5206770896911621,A*,Hamming,True,78,0.5212440490722656,Map3,A*_Hamming
2025-08-25T17:08:24.554532,maps/Map3.txt,2,20921,78,580,0.49355387687683105,A*,Hamming,True,78,0.49402594566345215,Map3,A*_Hamming
2025-08-25T17:08:25.121732,maps/Map3.txt,3,20921,78,580,0.5653610229492188,A*,Hamming,True,78,0.5658481121063232,Map3,A*_Hamming
2025-08-25T17:08:25.630315,maps/Map3.txt,4,20921,78,580,0.50661301612854,A*,Hamming,True,78,0.5071167945861816,Map3,A*_Hamming
2025-08-25T17:08:26.145311,maps/Map3.txt,5,20921,78,580,0.5131740570068359,A*,Hamming,True,78,0.5135488510131836,Map3,A*_Hamming
2025-08-25T17:08:26.657149,maps/Map3.txt,6,20921,78,580,0.5097019672393799,A*,Hamming,True,78,0.5104429721832275,Map3,A*_Hamming
2025-08-25T17:08:27.053359,maps/Map3.txt,7,20921,78,580,0.39260268211364746,A*,Hamming,True,78,0.39309000968933105,Map3,A*_Hamming
2025-08-25T17:08:27.594950,maps/Map3.txt,8,20921,78,580,0.5397140979766846,A*,Hamming,True,78,0.5402109622955322,Map3,A*_Hamming
2025-08-25T17:08:28.074210,maps/Map3.txt,9,20921,78,580,0.4774050712585449,A*,Hamming,True,78,0.4777820110321045,Map3,A*_Hamming
2025-08-25T17:08:28.556811,maps/Map3.txt,10,20921,78,580,0.4808046817779541,A*,Hamming,True,78,0.4811890125274658,Map3,A*_Hamming
2025-08-25T17:08:32.398353,maps/Map4.txt,1,184035,53,15855,3.840087890625,BFS,,True,53,3.8403050899505615,Map4,BFS
2025-08-25T17:08:36.649427,maps/Map4.txt,2,184035,53,15855,4.233328104019165,BFS,,True,53,4.233545303344727,Map4,BFS
2025-08-25T17:08:40.969377,maps/Map4.txt,3,184035,53,15855,4.30250096321106,BFS,,True,53,4.302670955657959,Map4,BFS
2025-08-25T17:08:45.329248,maps/Map4.txt,4,184035,53,15855,4.342890024185181,BFS,,True,53,4.343364953994751,Map4,BFS
2025-08-25T17:08:49.790468,maps/Map4.txt,5,184035,53,15855,4.443907976150513,BFS,,True,53,4.4440858364105225,Map4,BFS
2025-08-25T17:08:54.068851,maps/Map4.txt,6,184035,53,15855,4.26183009147644,BFS,,True,53,4.262024164199829,Map4,BFS
2025-08-25T17:08:58.519124,maps/Map4.txt,7,184035,53,15855,4.432676792144775,BFS,,True,53,4.432889938354492,Map4,BFS
2025-08-25T17:09:02.799844,maps/Map4.txt,8,184035,53,15855,4.263076066970825,BFS,,True,53,4.263242959976196,Map4,BFS
2025-08-25T17:09:07.162990,maps/Map4.txt,9,184035,53,15855,4.346514940261841,BFS,,True,53,4.34667706489563,Map4,BFS
2025-08-25T17:09:11.536810,maps/Map4.txt,10,184035,53,15855,4.356702089309692,BFS,,True,53,4.356896877288818,Map4,BFS
2025-08-25T17:09:18.109547,maps/Map4.txt,1,298769,3967,3093,6.556107997894287,DFS,,True,3967,6.556156873703003,Map4,DFS
2025-08-25T17:09:25.178439,maps/Map4.txt,2,298769,3967,3093,7.052539825439453,DFS,,True,3967,7.052578926086426,Map4,DFS
2025-08-25T17:09:32.413532,maps/Map4.txt,3,298769,3967,3093,7.218814849853516,DFS,,True,3967,7.218853950500488,Map4,DFS
2025-08-25T17:09:39.252107,maps/Map4.txt,4,298769,3967,3093,6.82244873046875,DFS,,True,3967,6.822480916976929,Map4,DFS
2025-08-25T17:09:46.059913,maps/Map4.txt,5,298769,3967,3093,6.791650056838989,DFS,,True,3967,6.791686058044434,Map4,DFS
2025-08-25T17:09:52.785966,maps/Map4.txt,6,298769,3967,3093,6.7100629806518555,DFS,,True,3967,6.7101030349731445,Map4,DFS
2025-08-25T17:09:59.669875,maps/Map4.txt,7,298769,3967,3093,6.867349863052368,DFS,,True,3967,6.867383003234863,Map4,DFS
2025-08-25T17:10:06.554274,maps/Map4.txt,8,298769,3967,3093,6.868453025817871,DFS,,True,3967,6.868491888046265,Map4,DFS
2025-08-25T17:10:13.408723,maps/Map4.txt,9,298769,3967,3093,6.837938070297241,DFS,,True,3967,6.837978839874268,Map4,DFS
2025-08-25T17:10:20.133978,maps/Map4.txt,10,298769,3967,3093,6.71070408821106,DFS,,True,3967,6.710744142532349,Map4,DFS
2025-08-25T17:10:21.671279,maps/Map4.txt,1,28117,125,439,1.5203797817230225,Greedy,Manhattan,True,125,1.5204830169677734,Map4,Greedy_Manhattan
2025-08-25T17:10:22.240220,maps/Map4.txt,2,28117,125,439,0.5631968975067139,Greedy,Manhattan,True,125,0.5632548332214355,Map4,Greedy_Manhattan
2025-08-25T17:10:22.822207,maps/Map4.txt,3,28117,125,439,0.5785372257232666,Greedy,Manhattan,True,125,0.5785930156707764,Map4,Greedy_Manhattan
2025-08-25T17:10:23.440609,maps/Map4.txt,4,28117,125,439,0.6148490905761719,Greedy,Manhattan,True,125,0.6149208545684814,Map4,Greedy_Manhattan
2025-08-25T17:10:24.240356,maps/Map4.txt,5,28117,125,439,0.7957248687744141,Greedy,Manhattan,True,125,0.7957837581634521,Map4,Greedy_Manhattan
2025-08-25T17:10:24.819288,maps/Map4.txt,6,28117,125,439,0.5747008323669434,Greedy,Manhattan,True,125,0.5747640132904053,Map4,Greedy_Manhattan
2025-08-25T17:10:25.433103,maps/Map4.txt,7,28117,125,439,0.6101069450378418,Greedy,Manhattan,True,125,0.6102681159973145,Map4,Greedy_Manhattan
2025-08-25T17:10:26.026060,maps/Map4.txt,8,28117,125,439,0.5890130996704102,Greedy,Manhattan,True,125,0.5890769958496094,Map4,Greedy_Manhattan
2025-08-25T17:10:26.658500,maps/Map4.txt,9,28117,125,439,0.6286749839782715,Greedy,Manhattan,True,125,0.6287448406219482,Map4,Greedy_Manhattan
2025-08-25T17:10:27.246560,maps/Map4.txt,10,28117,125,439,0.5840740203857422,Greedy,Manhattan,True,125,0.5841407775878906,Map4,Greedy_Manhattan
2025-08-25T17:10:27.883489,maps/Map4.txt,1,29458,125,342,0.6328411102294922,Greedy,Euclidean,True,125,0.6328980922698975,Map4,Greedy_Euclidean
2025-08-25T17:10:28.558502,maps/Map4.txt,2,29458,125,342,0.6714270114898682,Greedy,Euclidean,True,125,0.6714942455291748,Map4,Greedy_Euclidean
2025-08-25T17:10:29.210092,maps/Map4.txt,3,29458,125,342,0.6473348140716553,Greedy,Euclidean,True,125,0.6474010944366455,Map4,Greedy_Euclidean
2025-08-25T17:10:29.910116,maps/Map4.txt,4,29458,125,342,0.6962478160858154,Greedy,Euclidean,True,125,0.6963510513305664,Map4,Greedy_Euclidean
2025-08-25T17:10:30.570673,maps/Map4.txt,5,29458,125,342,0.6560580730438232,Greedy,Euclidean,True,125,0.6561243534088135,Map4,Greedy_Euclidean
2025-08-25T17:10:31.268936,maps/Map4.txt,6,29458,125,342,0.6943511962890625,Greedy,Euclidean,True,125,0.6944191455841064,Map4,Greedy_Euclidean
2025-08-25T17:10:31.932072,maps/Map4.txt,7,29458,125,342,0.6588330268859863,Greedy,Euclidean,True,125,0.6588931083679199,Map4,Greedy_Euclidean
2025-08-25T17:10:32.635953,maps/Map4.txt,8,29458,125,342,0.7001569271087646,Greedy,Euclidean,True,125,0.7002229690551758,Map4,Greedy_Euclidean
2025-08-25T17:10:33.305884,maps/Map4.txt,9,29458,125,342,0.665855884552002,Greedy,Euclidean,True,125,0.6659200191497803,Map4,Greedy_Euclidean
2025-08-25T17:10:33.951571,maps/Map4.txt,10,29458,125,342,0.6414918899536133,Greedy,Euclidean,True,125,0.6415598392486572,Map4,Greedy_Euclidean
2025-08-25T17:10:34.526134,maps/Map4.txt,1,23188,119,593,0.5703480243682861,Greedy,Chebyshev,True,119,0.5704700946807861,Map4,Greedy_Chebyshev
2025-08-25T17:10:35.073767,maps/Map4.txt,2,23188,119,593,0.5442590713500977,Greedy,Chebyshev,True,119,0.5443191528320312,Map4,Greedy_Chebyshev
2025-08-25T17:10:35.578591,maps/Map4.txt,3,23188,119,593,0.5011992454528809,Greedy,Chebyshev,True,119,0.501258134841919,Map4,Greedy_Chebyshev
2025-08-25T17:10:36.082421,maps/Map4.txt,4,23188,119,593,0.5006740093231201,Greedy,Chebyshev,True,119,0.5007228851318359,Map4,Greedy_Chebyshev
2025-08-25T17:10:36.577779,maps/Map4.txt,5,23188,119,593,0.4922480583190918,Greedy,Chebyshev,True,119,0.4923062324523926,Map4,Greedy_Chebyshev
2025-08-25T17:10:37.079350,maps/Map4.txt,6,23188,119,593,0.49846696853637695,Greedy,Chebyshev,True,119,0.4985208511352539,Map4,Greedy_Chebyshev
2025-08-25T17:10:37.570433,maps/Map4.txt,7,23188,119,593,0.488023042678833,Greedy,Chebyshev,True,119,0.4880788326263428,Map4,Greedy_Chebyshev
2025-08-25T17:10:38.103117,maps/Map4.txt,8,23188,119,593,0.5293619632720947,Greedy,Chebyshev,True,119,0.5294198989868164,Map4,Greedy_Chebyshev
2025-08-25T17:10:38.625925,maps/Map4.txt,9,23188,119,593,0.5193431377410889,Greedy,Chebyshev,True,119,0.5194580554962158,Map4,Greedy_Chebyshev
2025-08-25T17:10:39.125170,maps/Map4.txt,10,23188,119,593,0.49599623680114746,Greedy,Chebyshev,True,119,0.49607181549072266,Map4,Greedy_Chebyshev
2025-08-25T17:10:39.575990,maps/Map4.txt,1,20934,83,925,0.447437047958374,Greedy,Hamming,True,83,0.447523832321167,Map4,Greedy_Hamming
2025-08-25T17:10:40.016584,maps/Map4.txt,2,20934,83,925,0.4376950263977051,Greedy,Hamming,True,83,0.4378170967102051,Map4,Greedy_Hamming
2025-08-25T17:10:40.458260,maps/Map4.txt,3,20934,83,925,0.4382948875427246,Greedy,Hamming,True,83,0.4384117126464844,Map4,Greedy_Hamming
2025-08-25T17:10:40.898309,maps/Map4.txt,4,20934,83,925,0.43711113929748535,Greedy,Hamming,True,83,0.4371781349182129,Map4,Greedy_Hamming
2025-08-25T17:10:41.348641,maps/Map4.txt,5,20934,83,925,0.44741010665893555,Greedy,Hamming,True,83,0.44748687744140625,Map4,Greedy_Hamming
2025-08-25T17:10:41.800147,maps/Map4.txt,6,20934,83,925,0.4482839107513428,Greedy,Hamming,True,83,0.44836902618408203,Map4,Greedy_Hamming
2025-08-25T17:10:42.243983,maps/Map4.txt,7,20934,83,925,0.44055604934692383,Greedy,Hamming,True,83,0.44063615798950195,Map4,Greedy_Hamming
2025-08-25T17:10:42.679847,maps/Map4.txt,8,20934,83,925,0.43270301818847656,Greedy,Hamming,True,83,0.432786226272583,Map4,Greedy_Hamming
2025-08-25T17:10:43.124673,maps/Map4.txt,9,20934,83,925,0.4415261745452881,Greedy,Hamming,True,83,0.44161486625671387,Map4,Greedy_Hamming
2025-08-25T17:10:43.565827,maps/Map4.txt,10,20934,83,925,0.43815135955810547,Greedy,Hamming,True,83,0.43825411796569824,Map4,Greedy_Hamming
2025-08-25T17:10:47.209775,maps/Map4.txt,1,112038,53,11739,3.6356630325317383,A*,Manhattan,True,53,3.6407299041748047,Map4,A*_Manhattan
2025-08-25T17:10:51.153035,maps/Map4.txt,2,112038,53,11739,3.9286181926727295,A*,Manhattan,True,53,3.9349887371063232,Map4,A*_Manhattan
2025-08-25T17:10:55.387579,maps/Map4.txt,3,112038,53,11739,4.221257925033569,A*,Manhattan,True,53,4.227682113647461,Map4,A*_Manhattan
2025-08-25T17:10:59.495078,maps/Map4.txt,4,112038,53,11739,4.0936689376831055,A*,Manhattan,True,53,4.099603891372681,Map4,A*_Manhattan
2025-08-25T17:11:03.578464,maps/Map4.txt,5,112038,53,11739,4.0682971477508545,A*,Manhattan,True,53,4.0755839347839355,Map4,A*_Manhattan
2025-08-25T17:11:07.600349,maps/Map4.txt,6,112038,53,11739,4.0082337856292725,A*,Manhattan,True,53,4.013684034347534,Map4,A*_Manhattan
2025-08-25T17:11:11.490723,maps/Map4.txt,7,112038,53,11739,3.8763060569763184,A*,Manhattan,True,53,3.882821798324585,Map4,A*_Manhattan
2025-08-25T17:11:15.541016,maps/Map4.txt,8,112038,53,11739,4.036711931228638,A*,Manhattan,True,53,4.042882919311523,Map4,A*_Manhattan
2025-08-25T17:11:19.538392,maps/Map4.txt,9,112038,53,11739,3.9837560653686523,A*,Manhattan,True,53,3.9897758960723877,Map4,A*_Manhattan
2025-08-25T17:11:23.448671,maps/Map4.txt,10,112038,53,11739,3.8970260620117188,A*,Manhattan,True,53,3.903076171875,Map4,A*_Manhattan
2025-08-25T17:11:28.007226,maps/Map4.txt,1,115190,53,11569,4.54262900352478,A*,Euclidean,True,53,4.551005840301514,Map4,A*_Euclidean
2025-08-25T17:11:32.320800,maps/Map4.txt,2,115190,53,11569,4.297652959823608,A*,Euclidean,True,53,4.30649995803833,Map4,A*_Euclidean
2025-08-25T17:11:36.711543,maps/Map4.txt,3,115190,53,11569,4.373065233230591,A*,Euclidean,True,53,4.383460998535156,Map4,A*_Euclidean
2025-08-25T17:11:41.112029,maps/Map4.txt,4,115190,53,11569,4.384825706481934,A*,Euclidean,True,53,4.393100023269653,Map4,A*_Euclidean
2025-08-25T17:11:45.313926,maps/Map4.txt,5,115190,53,11569,4.186173915863037,A*,Euclidean,True,53,4.194758176803589,Map4,A*_Euclidean
2025-08-25T17:11:49.597689,maps/Map4.txt,6,115190,53,11569,4.26682186126709,A*,Euclidean,True,53,4.276125907897949,Map4,A*_Euclidean
2025-08-25T17:11:54.096295,maps/Map4.txt,7,115190,53,11569,4.481840133666992,A*,Euclidean,True,53,4.491217136383057,Map4,A*_Euclidean
2025-08-25T17:11:58.456546,maps/Map4.txt,8,115190,53,11569,4.344449043273926,A*,Euclidean,True,53,4.353443145751953,Map4,A*_Euclidean
2025-08-25T17:12:02.814730,maps/Map4.txt,9,115190,53,11569,4.342235803604126,A*,Euclidean,True,53,4.350697040557861,Map4,A*_Euclidean
2025-08-25T17:12:07.291182,maps/Map4.txt,10,115190,53,11569,4.460081100463867,A*,Euclidean,True,53,4.469239950180054,Map4,A*_Euclidean
2025-08-25T17:12:11.661944,maps/Map4.txt,1,123925,53,12141,4.357553243637085,A*,Chebyshev,True,53,4.364012956619263,Map4,A*_Chebyshev
2025-08-25T17:12:16.107530,maps/Map4.txt,2,123925,53,12141,4.432652950286865,A*,Chebyshev,True,53,4.438798666000366,Map4,A*_Chebyshev
2025-08-25T17:12:20.628353,maps/Map4.txt,3,123925,53,12141,4.5059731006622314,A*,Chebyshev,True,53,4.513309955596924,Map4,A*_Chebyshev
2025-08-25T17:12:25.463534,maps/Map4.txt,4,123925,53,12141,4.820925951004028,A*,Chebyshev,True,53,4.828505992889404,Map4,A*_Chebyshev
2025-08-25T17:12:29.856619,maps/Map4.txt,5,123925,53,12141,4.3791890144348145,A*,Chebyshev,True,53,4.386437892913818,Map4,A*_Chebyshev
2025-08-25T17:12:34.357679,maps/Map4.txt,6,123925,53,12141,4.486824035644531,A*,Chebyshev,True,53,4.494593858718872,Map4,A*_Chebyshev
2025-08-25T17:12:39.009358,maps/Map4.txt,7,123925,53,12141,4.638756036758423,A*,Chebyshev,True,53,4.645073890686035,Map4,A*_Chebyshev
2025-08-25T17:12:43.408700,maps/Map4.txt,8,123925,53,12141,4.386253118515015,A*,Chebyshev,True,53,4.392641067504883,Map4,A*_Chebyshev
2025-08-25T17:12:47.833386,maps/Map4.txt,9,123925,53,12141,4.410361051559448,A*,Chebyshev,True,53,4.417771816253662,Map4,A*_Chebyshev
2025-08-25T17:12:52.344097,maps/Map4.txt,10,123925,53,12141,4.495779752731323,A*,Chebyshev,True,53,4.503799915313721,Map4,A*_Chebyshev
